"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.573566248E-1,-1.977238312E0,1.358934082E1,6.405180359E0
4.673586250E-1,-2.718047791E0,1.166658920E1,7.072043610E0
4.773596250E-1,-2.952011261E0,9.670789490E0,8.833580475E0
4.873606251E-1,-2.752027130E0,7.251370697E0,1.065259781E1
4.973626249E-1,-2.112706604E0,4.601580963E0,1.163290924E1
5.073636249E-1,-9.562115479E-1,2.808908844E0,1.157168655E1
5.173646249E-1,1.362167358E-2,1.974992981E0,1.069585785E1
5.273666251E-1,3.442840576E-3,1.161135406E0,9.527537384E0
5.373676252E-1,-5.480104065E-1,6.101312256E-1,8.445737000E0
5.473686252E-1,-1.027762756E0,7.902067566E-1,7.592960358E0
5.573706250E-1,-1.529070282E0,9.812095642E-1,6.787934418E0
5.673716250E-1,-1.956431580E0,1.207538910E0,5.837560730E0
5.773726250E-1,-2.125280457E0,1.504221954E0,4.967569885E0
5.873746248E-1,-1.933978271E0,1.673669586E0,4.207899628E0
5.973756248E-1,-1.630858612E0,1.666334839E0,3.669618988E0
6.073766248E-1,-1.229692841E0,1.566791840E0,3.197201385E0
6.173786251E-1,-9.336085510E-1,1.395248566E0,2.771187286E0
6.273796251E-1,-5.426216125E-1,1.363813934E0,2.370919647E0
6.373816249E-1,-2.195933533E-1,1.510957947E0,2.227966919E0
6.473826249E-1,-3.300636292E-1,1.817520447E0,2.322270813E0
6.573836249E-1,-9.846524048E-1,2.075883179E0,2.173929291E0
6.673856252E-1,-1.575024719E0,2.250120850E0,1.953437805E0
6.773866247E-1,-2.207309875E0,2.494412842E0,1.924847260E0
6.873876248E-1,-2.950813751E0,2.604733429E0,2.069745941E0
6.973896250E-1,-3.395688629E0,2.658022614E0,2.279010773E0
7.073906250E-1,-3.482059021E0,2.695594482E0,2.358645172E0
7.173916250E-1,-3.183130646E0,2.627186737E0,2.291584625E0
7.273936248E-1,-2.555336151E0,2.446811829E0,2.053579559E0
7.373946249E-1,-1.941163330E0,2.345472565E0,1.849254456E0
7.473956249E-1,-1.616488495E0,2.335443420E0,1.883533173E0
7.573976251E-1,-1.497935028E0,2.363734589E0,1.916015625E0
7.673986251E-1,-1.587897949E0,2.309846649E0,2.015259247E0
7.773996252E-1,-1.812730408E0,2.261946259E0,2.195035400E0
7.874016250E-1,-1.918410645E0,2.345322876E0,2.425855408E0
7.974026250E-1,-2.039209442E0,2.498454437E0,2.720742188E0
8.074036250E-1,-2.326611786E0,2.712209930E0,3.163970490E0
8.174056248E-1,-2.809058533E0,2.947969666E0,4.141437836E0
8.274066248E-1,-3.165167999E0,3.397933960E0,5.275479584E0
8.374086251E-1,-3.513044586E0,4.030518494E0,6.709497528E0
8.474096251E-1,-3.552562408E0,4.816084900E0,8.259524231E0
8.574106251E-1,-2.629581757E0,5.937253418E0,9.737550659E0
8.674126249E-1,-9.816586304E-1,7.583380280E0,1.077444443E1
8.774136249E-1,3.290158081E-1,9.418713684E0,1.129895370E1
8.874146249E-1,3.878434753E-1,1.088596252E1,1.169532944E1
8.974159998E-1,-7.972421265E-1,1.207314377E1,1.218091965E1
9.074169998E-1,-2.003134460E0,1.321990906E1,1.233075806E1
9.174179998E-1,-2.455344086E0,1.389036484E1,1.191507248E1
9.274200001E-1,-1.266366577E0,1.422746384E1,1.071157516E1
9.374210001E-1,2.576292572E0,1.557136917E1,8.604556732E0
9.474220001E-1,6.552174683E0,1.722468109E1,6.054908752E0
9.574239999E-1,8.043822784E0,1.706391541E1,3.581602020E0
9.674249999E-1,8.178093567E0,1.586610626E1,2.752326508E0
9.774259999E-1,7.417525177E0,1.454166046E1,4.761747894E0
9.874279997E-1,5.292843475E0,1.339100327E1,9.203311615E0
9.974289997E-1,2.705473938E0,1.242820541E1,1.410771286E1
1.007430000E0,-2.086660767E-1,1.097263229E1,1.817071381E1
1.017432000E0,-2.591860199E0,9.587412872E0,1.988958939E1
1.027433000E0,-3.416345673E0,8.447383575E0,1.866783005E1
1.037434000E0,-3.122057648E0,7.641609192E0,1.565384766E1
1.047436000E0,-2.364483032E0,7.343129883E0,1.211640381E1
1.057437000E0,-1.619332581E0,7.094945984E0,8.492140503E0
1.067438000E0,-1.308878174E0,6.552474060E0,5.239105225E0
1.077440000E0,-1.102607117E0,5.992937622E0,2.700683899E0
1.087441000E0,-8.358618164E-1,5.606890411E0,9.084608459E-1
1.097443000E0,-5.810916138E-1,5.269342346E0,-2.197430420E-1
1.107444000E0,-2.586621094E-1,4.930297394E0,-8.080197144E-1
1.117445000E0,3.637435913E-2,4.768783264E0,-1.169368286E0
1.127447000E0,1.998344421E-1,4.816533966E0,-1.409918060E0
1.137448000E0,3.001258850E-1,4.926405487E0,-1.559906158E0
1.147449000E0,6.845265198E-1,5.134472809E0,-1.550775146E0
1.157451000E0,1.072220306E0,5.450914764E0,-1.215921478E0
1.167452000E0,7.432044983E-1,5.597010956E0,-2.395019531E-1
1.177453000E0,-2.532733154E-1,5.761818237E0,1.245110779E0
1.187455000E0,-1.243613892E0,6.253695374E0,3.002456360E0
1.197456000E0,-1.699715424E0,6.719227295E0,4.723577271E0
1.207457000E0,-1.496587830E0,7.006479950E0,6.007607117E0
1.217459000E0,-8.381071472E-1,7.160659332E0,6.840624847E0
1.227460000E0,1.037342834E-1,7.208709412E0,7.109914856E0
1.237461000E0,9.545649719E-1,7.158414001E0,6.877448273E0
1.247463000E0,1.537752228E0,7.163204041E0,6.423592072E0
1.257464000E0,1.743125153E0,7.270530853E0,6.085594940E0
1.267465000E0,1.480421448E0,7.409741364E0,5.927673340E0
1.277467000E0,9.068142700E-1,7.492369537E0,6.021079102E0
1.287468000E0,3.891906738E-2,7.214996338E0,6.472091217E0
1.297469000E0,-9.047186279E-1,6.656208344E0,6.661896515E0
1.307471000E0,-1.418150940E0,6.157894592E0,6.622827759E0
1.317472000E0,-1.431473236E0,5.757626953E0,6.390061798E0
1.327473000E0,-1.178798676E0,5.415737915E0,6.126459961E0
1.337475000E0,-9.358538818E-1,5.061724091E0,5.717210999E0
1.347476000E0,-7.131170654E-1,4.650978241E0,5.149890747E0
1.357477000E0,-4.963677979E-1,4.350103912E0,4.521796875E0
1.367479000E0,-3.447331238E-1,4.206702118E0,3.909570007E0
1.377480000E0,-1.959425354E-1,4.152664490E0,3.335064697E0
1.387482000E0,-1.941462708E-1,4.162094879E0,2.892584839E0
1.397483000E0,-2.571652222E-1,4.382137299E0,2.682421875E0
1.407484000E0,-4.126918030E-1,4.722978516E0,2.788850555E0
1.417486000E0,-7.881111145E-1,4.902604980E0,3.140469360E0
1.427487000E0,-1.116677856E0,5.006638641E0,3.693419495E0
1.437488000E0,-1.056502991E0,5.104984131E0,4.024381256E0
1.447490000E0,-8.328680420E-1,5.233417053E0,4.231999512E0
1.457491000E0,-7.372169495E-1,5.568270721E0,4.572990417E0
1.467492000E0,-8.207432556E-1,6.085744629E0,5.198240204E0
1.477494000E0,-1.151255951E0,6.726711731E0,6.236481171E0
1.487495000E0,-1.702260132E0,7.700436859E0,7.763605499E0
1.497496000E0,-2.143542480E0,9.027577057E0,9.627978516E0
1.507498000E0,-2.410886536E0,1.054961197E1,1.148007706E1
1.517499000E0,-2.513273621E0,1.204036194E1,1.301408707E1
1.527500000E0,-2.462379456E0,1.344339432E1,1.379381561E1
1.537502000E0,-2.063309326E0,1.479418533E1,1.428165115E1
1.547503000E0,-1.312919769E0,1.614243164E1,1.501707184E1
1.557504000E0,-3.876937866E-1,1.730012421E1,1.619916367E1
1.567506000E0,4.281097412E-2,1.835752533E1,1.761581772E1
1.577507000E0,-4.505630493E-1,1.943977478E1,1.954470657E1
1.587508000E0,-1.291364594E0,2.043280975E1,2.145099243E1
1.597510000E0,-1.509311371E0,2.092079498E1,2.233265900E1
1.607511000E0,-7.409591675E-1,2.090118576E1,2.194601303E1
1.617512000E0,6.843768311E-1,2.061049026E1,2.059731766E1
1.627514000E0,2.313289490E0,2.012085846E1,1.881736908E1
1.637515000E0,3.612138519E0,1.904654251E1,1.660167664E1
1.647517000E0,4.121828613E0,1.704909622E1,1.400846924E1
1.657518000E0,4.482578430E0,1.457578949E1,1.148756149E1
1.667519000E0,5.344486084E0,1.231369354E1,9.658515015E0
1.677521000E0,5.642366638E0,9.944719849E0,8.320148163E0
1.687522000E0,4.946014709E0,7.523504791E0,7.383994904E0
1.697523000E0,3.868555298E0,5.382207642E0,6.835385742E0
1.707525000E0,2.707419891E0,3.721710663E0,6.487359467E0
1.717526000E0,1.667083282E0,2.729573822E0,6.402935028E0
1.727527000E0,3.516188049E-1,2.102527771E0,6.517746277E0
1.737529000E0,-8.122109985E-1,1.774110718E0,6.481521606E0
1.747530000E0,-1.624122620E0,1.641187134E0,5.942043457E0
1.757531000E0,-2.290536804E0,1.380579071E0,4.924309845E0
1.767533000E0,-2.765948181E0,1.182690582E0,3.789369965E0
1.777534000E0,-2.813549194E0,1.250499573E0,2.767295380E0
1.787535000E0,-2.466720428E0,1.326840820E0,1.951192474E0
1.797537000E0,-2.030677185E0,1.331181793E0,1.293160858E0
1.807538000E0,-1.556613007E0,1.264869690E0,4.534071350E-1
1.817539000E0,-1.954036560E0,2.420915680E0,1.435814209E0
1.827541000E0,-5.467679901E0,3.764371948E0,4.737648010E0
1.837542000E0,-4.338278503E0,3.778891754E0,4.883893890E0
1.847543000E0,-3.429368591E0,4.199966125E0,3.892954559E0
1.857545000E0,-4.508773956E0,3.471880188E0,3.026406555E0
1.867546000E0,-5.923332367E0,2.723885651E0,2.725532227E0
1.877547000E0,-4.798421631E0,2.505639496E0,1.843715973E0
1.887549000E0,-2.294129333E0,1.395697632E0,-5.334906006E-1
1.897550500E0,1.265468445E0,-8.008346558E-1,-3.493734741E0
1.907551500E0,3.894152069E0,-2.144440613E0,-6.423143005E0
1.917553500E0,4.031865692E0,-2.108515320E0,-7.901768188E0
1.927554500E0,3.305276642E0,-1.720372467E0,-7.209457855E0
1.937556500E0,2.657872925E0,-1.575324097E0,-5.950725403E0
1.947557500E0,1.580563202E0,-1.975292358E0,-5.026846619E0
1.957558500E0,3.800596619E-1,-2.417173462E0,-4.315376129E0
1.967560500E0,-2.757266235E-1,-2.006726990E0,-3.542533264E0
1.977561500E0,-1.642384644E0,-1.253792725E0,-2.958747253E0
1.987562500E0,-1.613494720E0,-8.705895996E-1,-2.534828796E0
1.997564500E0,-1.958676910E0,8.906478882E-2,-1.629661102E0
2.007565500E0,-5.931565247E0,2.885250092E0,4.421804810E-1
2.017566500E0,-5.857469330E0,6.014941864E0,2.099833374E0
2.027568500E0,-3.527714081E0,4.976700897E0,2.180365906E0
2.037569500E0,-1.820065155E0,3.622017975E0,1.514849854E0
2.047570500E0,1.100212097E0,3.608545990E0,2.377206573E0
2.057572500E0,3.153043213E0,3.678750000E0,2.966830444E0
2.067573500E0,3.699257355E0,4.302203522E0,3.234174500E0
2.077574500E0,3.407813416E0,5.384902039E0,3.958667908E0
2.087576500E0,2.359243927E0,7.042255554E0,5.306614838E0
2.097577500E0,9.250762939E-1,8.945248260E0,6.494394836E0
2.107578500E0,-8.083190918E-2,1.060784088E1,7.829318848E0
2.117580500E0,-6.950047302E-1,1.181597855E1,9.129515076E0
2.127581500E0,-1.265618134E0,1.295989975E1,9.916877747E0
2.137582500E0,-1.199904785E0,1.449271225E1,9.640702057E0
2.147584500E0,-1.055455170E0,1.611967896E1,7.932454376E0
2.157585500E0,8.056246948E-1,1.962029938E1,4.487218781E0
2.167586500E0,3.102897491E0,2.472139160E1,1.194965057E0
2.177588500E0,1.850451965E0,2.684218140E1,-2.806962891E0
2.187589500E0,3.739224243E-1,2.585618179E1,-9.150172119E0
2.197590500E0,5.891748047E-1,2.472363693E1,-1.529100220E1
2.207592500E0,-4.813989258E-1,2.316882019E1,-1.717498444E1
2.217593500E0,-2.324665833E0,2.097183884E1,-1.207119781E1
2.227595500E0,-2.704426117E0,1.855855728E1,-3.275937653E0
2.237596500E0,-2.378553772E0,1.561837143E1,5.157075806E0
2.247597500E0,-2.191592560E0,1.273895920E1,1.137454651E1
2.257599500E0,-2.248773651E0,9.933792572E0,1.402493500E1
2.267600500E0,-2.387535095E0,8.400680695E0,1.526420792E1
2.277601500E0,-2.573747864E0,7.467820587E0,1.592074265E1
2.287603500E0,-2.459535370E0,6.922055511E0,1.479388596E1
2.297604500E0,-1.584455109E0,6.943011932E0,1.160207336E1
2.307605500E0,3.357518005E-1,7.186705170E0,7.516020355E0
2.317607500E0,1.812730408E0,7.238796844E0,4.579576721E0
2.327608500E0,1.848356323E0,6.534511414E0,2.482437744E0
2.337609500E0,1.408870239E0,6.123166809E0,7.804769897E-1
2.347611500E0,5.289999390E-1,6.554569702E0,-4.201762390E-1
2.357612500E0,-8.722361755E-1,6.981332245E0,-1.048270111E0
2.367613500E0,-2.258353729E0,7.105873260E0,-1.418450317E0
2.377615500E0,-2.915337524E0,7.222480774E0,-1.793570251E0
2.387616500E0,-2.604583740E0,7.219187622E0,-2.144889679E0
2.397617500E0,-1.801354065E0,7.145391083E0,-2.092947693E0
2.407619500E0,-1.037492523E0,7.215295715E0,-1.651216278E0
2.417620500E0,-5.340893555E-1,7.163802795E0,-1.047072601E0
2.427621500E0,8.053253174E-2,7.205116882E0,-2.145039368E-1
2.437623500E0,5.625302124E-1,7.439230042E0,5.827381897E-1
2.447624500E0,5.761518860E-1,7.746241608E0,1.173559570E0
2.457625500E0,4.363426208E-1,8.207731934E0,1.347348175E0
2.467627500E0,2.962339783E-1,8.884474640E0,1.197958832E0
2.477628500E0,1.161584473E-1,9.614805908E0,1.114582214E0
2.487629500E0,-3.487747192E-2,1.008482849E1,1.199306030E0
2.497631500E0,-2.688409424E-1,1.010174332E1,1.465452576E0
2.507632500E0,-3.002755737E-1,9.663903809E0,2.500849457E0
2.517633500E0,-2.866539001E-1,9.387279053E0,3.595523071E0
2.527635500E0,-6.532415771E-1,9.087452545E0,3.789669342E0
2.537636500E0,-7.955955505E-1,8.760981445E0,3.791465607E0
2.547637500E0,-9.306147766E-1,8.577762451E0,3.441044312E0
2.557639500E0,-8.409512329E-1,8.340805206E0,3.484903107E0
2.567640500E0,-4.062551880E-1,8.210426331E0,3.387006683E0
2.577642500E0,7.095245361E-2,8.099057922E0,3.349734192E0
2.587643500E0,3.288661194E-1,7.995772705E0,3.496279449E0
2.597644500E0,4.493655396E-1,8.004155273E0,3.778143311E0
2.607646500E0,3.086581421E-1,8.124355316E0,3.781436462E0
2.617647500E0,-2.478845215E-1,8.334518280E0,3.555406494E0
2.627648500E0,-1.013991394E0,8.343200226E0,3.265309753E0
2.637650500E0,-1.764830017E0,8.391100616E0,3.394790497E0
2.647651500E0,-2.294728088E0,8.520132294E0,3.683090973E0
2.657652500E0,-1.730551300E0,8.465645599E0,3.367397461E0
2.667654500E0,-1.490300903E0,8.005203094E0,3.113824768E0
2.677655500E0,-1.287921753E0,7.796836395E0,3.337759094E0
2.687656500E0,-4.971162415E-1,7.886649628E0,3.789968719E0
2.697658500E0,-1.190025330E-1,7.618856506E0,4.236789551E0
2.707659500E0,7.753875732E-2,7.354655914E0,4.424349518E0
2.717660500E0,2.683918762E-1,7.118447113E0,4.612508240E0
2.727662500E0,3.311114502E-1,7.036268005E0,4.600233765E0
2.737663500E0,5.595364380E-1,6.879094849E0,4.162094879E0
2.747664500E0,8.189469910E-1,6.731202393E0,3.662882996E0
2.757666500E0,8.723858643E-1,6.719975739E0,3.704646149E0
2.767667500E0,7.758366394E-1,6.748117218E0,4.004622345E0
2.777668500E0,4.499642944E-1,6.818021851E0,4.515060883E0
2.787670500E0,3.378474426E-1,6.858437805E0,5.056185608E0
2.797671500E0,5.800437927E-1,6.868916016E0,5.457950134E0
2.807672500E0,8.563691711E-1,6.812633057E0,5.386398926E0
2.817674500E0,8.960366821E-1,6.735543365E0,4.966522064E0
2.827675500E0,6.635700989E-1,6.807992706E0,4.661606140E0
2.837676500E0,3.106040955E-1,6.997199249E0,4.526586914E0
2.847678500E0,-1.058299255E-1,7.240742798E0,4.604125671E0
2.857679500E0,-3.492237854E-1,7.544012146E0,4.858746185E0
2.867681500E0,-4.108955383E-1,7.930358734E0,5.299280090E0
2.877682500E0,-5.456153870E-1,8.338859253E0,6.023174744E0
2.887683500E0,-7.439529419E-1,9.004225616E0,6.837631073E0
2.897685625E0,-1.068178711E0,1.019874161E1,7.387737122E0
2.907686625E0,-1.447340240E0,1.170356232E1,7.641309814E0
2.917687625E0,-2.056423645E0,1.307935135E1,8.378227386E0
2.927689625E0,-1.535806274E0,1.467413498E1,9.022188263E0
2.937690625E0,-3.592529297E-1,1.605785751E1,9.521699524E0
2.947691625E0,6.971003723E-1,1.707394455E1,9.917775879E0
2.957693625E0,1.499132538E0,1.817325851E1,1.013572266E1
2.967694625E0,1.792522430E0,1.979842896E1,1.005848328E1
2.977695625E0,1.914967804E0,2.194107330E1,9.334738312E0
2.987697625E0,1.853745117E0,2.427157700E1,7.874973907E0
2.997698625E0,1.500779114E0,2.621229126E1,6.271059265E0
3.007699625E0,1.294957123E0,2.740770538E1,5.601202240E0
3.017701625E0,1.751208344E0,2.776710800E1,6.382727051E0
3.027702625E0,2.773881683E0,2.725457382E1,7.642357635E0
3.037703625E0,2.893482971E0,2.614268600E1,9.044491882E0
3.047705625E0,2.231559448E0,2.451077957E1,1.000369720E1
3.057706625E0,8.214916992E-1,2.258413605E1,1.065065186E1
3.067707625E0,-1.184935913E0,2.014899994E1,1.074765015E1
3.077709625E0,-2.887495422E0,1.676438828E1,1.018766464E1
3.087710625E0,-4.052373047E0,1.328442490E1,9.561217346E0
3.097711625E0,-4.431534576E0,1.026849655E1,9.209299164E0
3.107713625E0,-4.014352112E0,7.871231689E0,8.864416351E0
3.117714625E0,-3.252286835E0,5.861660614E0,8.603808289E0
3.127715625E0,-2.341880035E0,3.993096313E0,7.788753204E0
3.137717625E0,-8.758287048E-1,2.203567657E0,6.800807648E0
3.147718625E0,8.164022827E-1,6.822811890E-1,5.651797028E0
3.157719625E0,2.252366180E0,-6.445596313E-1,4.373754730E0
3.167721625E0,3.415297852E0,-1.573378143E0,3.122057648E0
3.177722625E0,3.995042267E0,-2.126927032E0,1.836530914E0
3.187724625E0,3.592828674E0,-2.354753265E0,5.080435181E-1
3.197725625E0,2.639311523E0,-2.486629028E0,-9.086105347E-1
3.207726625E0,1.708696747E0,-2.634072418E0,-2.333198090E0
3.217728625E0,9.090596008E-1,-2.713557129E0,-3.584146729E0
3.227729625E0,6.605763245E-1,-2.465971985E0,-4.569098511E0
3.237730625E0,-3.730242920E-1,-2.618953857E0,-4.871320038E0
3.247732625E0,-1.575324097E0,-2.302062836E0,-5.012027435E0
3.257733625E0,-2.667453003E0,-1.844314728E0,-4.732408905E0
3.267734625E0,-3.699706421E0,-1.257684631E0,-4.406237183E0
3.277736625E0,-3.903881836E0,-5.763015747E-1,-4.439617767E0
3.287737625E0,-3.393892365E0,-2.571652222E-1,-4.485572205E0
3.297738625E0,-2.593506775E0,-4.311035156E-1,-4.638554077E0
3.307740625E0,-2.029479675E0,-5.757028198E-1,-4.779560852E0
3.317741625E0,-2.066153412E0,-5.505551147E-1,-4.629722443E0
3.327742625E0,-2.556234283E0,-3.579057312E-1,-4.230502625E0
3.337744625E0,-2.914289703E0,-7.484436035E-3,-3.596121826E0
3.347745625E0,-2.942730560E0,1.499880981E-1,-2.811004486E0
3.357746625E0,-2.633922729E0,1.422042847E-1,-1.952988739E0
3.367748625E0,-2.135608978E0,1.526824951E-1,-1.070124664E0
3.377749625E0,-1.722318420E0,1.944456482E-1,-2.700384521E-1
3.387750625E0,-1.443897400E0,2.598596191E-1,3.701802063E-1
3.397752625E0,-1.240620117E0,3.673361206E-1,8.875044250E-1
3.407753625E0,-1.009949799E0,5.526507568E-1,1.237925720E0
3.417754625E0,-7.993377686E-1,6.758445740E-1,1.438358917E0
3.427756625E0,-6.635700989E-1,7.445516968E-1,1.901046753E0
3.437757625E0,-5.415737915E-1,9.327104187E-1,2.739902344E0
3.447758625E0,-4.947212219E-1,1.266815643E0,4.080664215E0
3.457760625E0,-6.237528992E-1,1.779948578E0,5.447621613E0
3.467761625E0,-9.882449341E-1,2.450554047E0,6.594386902E0
3.477762625E0,-9.836045837E-1,2.962639160E0,7.249424744E0
3.487764625E0,-1.073866882E0,3.397484894E0,7.866291962E0
3.497765625E0,-8.789721680E-1,3.650009766E0,9.210496674E0
3.507766625E0,-6.483018494E-1,3.902983704E0,1.014485367E1
3.517768625E0,-7.860154724E-1,4.514462128E0,1.134266281E1
3.527769625E0,-1.523082733E0,5.575455780E0,1.242775635E1
3.537771625E0,-1.977088623E0,7.197931824E0,1.312231201E1
3.547772625E0,-9.491761780E-1,9.254954224E0,1.379665970E1
3.557773625E0,1.529219971E0,1.174547516E1,1.449570602E1
3.567775625E0,3.027753754E0,1.405352554E1,1.519235733E1
3.577776625E0,1.904190216E0,1.566806808E1,1.475017685E1
3.587777625E0,-7.183561707E-1,1.736478973E1,1.317664902E1
3.597779625E0,-1.927092590E0,1.989632538E1,1.083866089E1
3.607780625E0,-1.235231323E0,2.347762802E1,7.758366394E0
3.617781625E0,-1.413660278E0,2.503648636E1,4.246968384E0
3.627783625E0,-1.395547943E0,2.340727432E1,1.149309998E0
3.637784625E0,-1.430575104E0,2.056079361E1,-1.651815033E0
3.647785625E0,-3.396137695E0,1.816966599E1,-2.245330811E0
3.657787625E0,-5.454656982E0,1.711391144E1,2.043999481E0
3.667788625E0,-6.093977509E0,1.624227402E1,9.032217407E0
3.677789625E0,-5.369933167E0,1.444017151E1,1.590307938E1
3.687791625E0,-3.384461975E0,1.209050766E1,2.124082947E1
3.697792625E0,-2.033521271E0,9.578431549E0,2.384391632E1
3.707793625E0,-1.623224487E0,6.023623810E0,2.339709549E1
3.717795625E0,-1.219514008E0,4.042792969E0,2.210887436E1
3.727796625E0,-5.728587341E-1,4.429888000E0,2.095252899E1
3.737797625E0,9.491761780E-1,5.259163513E0,1.859328506E1
3.747799625E0,2.346819763E0,5.710475006E0,1.439137299E1
3.757800625E0,3.267555084E0,6.761589203E0,9.218430176E0
3.767801625E0,2.287842407E0,7.396419067E0,4.631219330E0
3.777803625E0,9.648934937E-1,7.227719879E0,7.643106079E-1
3.787804625E0,-5.526507568E-1,7.189249878E0,-1.728305969E0
3.797805625E0,-1.497485962E0,7.368726654E0,-3.132535858E0
3.807807625E0,-1.784139862E0,7.369175720E0,-3.603456573E0
3.817808625E0,-1.848655701E0,7.062164154E0,-3.115321655E0
3.827809625E0,-1.492097168E0,6.513405304E0,-2.016007690E0
3.837811625E0,-7.544311523E-1,6.043981476E0,-8.982820129E-1
3.847812625E0,-1.419049072E-1,5.612428894E0,7.035369873E-2
3.857813625E0,1.417552185E-1,5.105582886E0,8.791218567E-1
3.867815625E0,3.061134338E-1,4.609963531E0,1.724563751E0
3.877816625E0,4.914280701E-1,4.473746796E0,2.558928680E0
3.887818625E0,8.258326721E-1,4.897216187E0,3.485052795E0
3.897819167E0,9.955796814E-1,5.753435669E0,4.547094269E0
3.907820167E0,6.568341064E-1,6.614594879E0,5.469775543E0
3.917822167E0,2.469863892E-2,7.339387665E0,6.032904510E0
3.927823167E0,-5.146298218E-1,8.011939087E0,6.000272369E0
3.937824167E0,-6.125262451E-1,8.595425720E0,5.414989471E0
3.947826167E0,-4.402345276E-1,8.885372772E0,4.614603882E0
3.957827167E0,-4.029620361E-1,9.007219391E0,3.780688019E0
3.967828167E0,-5.951623535E-1,9.089548187E0,3.209625549E0
3.977830166E0,-9.276210022E-1,9.144783325E0,3.178190918E0
3.987831166E0,-1.181193695E0,9.220825195E0,3.685186615E0
3.997832166E0,-1.074465637E0,9.164093170E0,4.561165009E0
4.007834167E0,-7.304809570E-1,8.834029541E0,5.747747498E0
4.017835167E0,-3.498225403E-1,8.345445557E0,6.799610138E0
4.027836167E0,2.948867798E-2,7.855813751E0,7.489525452E0
4.037838167E0,3.504212952E-1,7.477250977E0,7.732170868E0
4.047839167E0,5.138813782E-1,7.140151978E0,7.593409424E0
4.057840167E0,5.923182678E-1,6.797813873E0,7.178023224E0
4.067842166E0,7.128176880E-1,6.515800323E0,6.608757019E0
4.077843166E0,7.737409973E-1,6.374643860E0,5.973328400E0
4.087844166E0,7.090754700E-1,6.411018219E0,5.498665466E0
4.097846167E0,4.697232056E-1,6.538702698E0,5.137017517E0
4.107847167E0,7.334747314E-3,6.666985931E0,4.735552368E0
4.117848167E0,-3.245251465E-1,6.814878387E0,4.527335358E0
