"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.602218917E0,5.245242462E0,-4.493191360E1,-4.299808502E0
1.612219917E0,7.412585449E0,-4.481800049E1,-8.095166016E-1
1.622221916E0,6.468498688E0,-3.018083862E1,-6.327342224E-1
1.632222916E0,2.989134064E0,-1.925266388E1,-7.464976501E-1
1.642223916E0,1.284628601E0,-1.417028275E1,-7.150630188E-1
1.652225917E0,1.056802368E-1,-1.214604218E1,-6.496490479E-2
1.662226917E0,4.468208313E-1,-1.157183624E1,2.644999695E0
1.672227917E0,1.986519012E0,-1.179921341E1,3.796704712E0
1.682229917E0,3.666475525E0,-1.127215942E1,3.432362366E0
1.692230917E0,4.703069916E0,-1.046743286E1,3.454815674E0
1.702231917E0,4.903353424E0,-9.390123138E0,2.538571014E0
1.712233917E0,4.787494354E0,-8.238418121E0,6.472540283E-1
1.722234916E0,4.622687073E0,-7.509733429E0,-9.107061768E-1
1.732236917E0,4.294719086E0,-7.168293457E0,-2.198328552E0
1.742237917E0,3.844605103E0,-7.030430145E0,-3.547922058E0
1.752238917E0,3.273392944E0,-6.695576477E0,-4.038451996E0
1.762240916E0,2.871179352E0,-5.956712952E0,-3.191213837E0
1.772241917E0,2.629132690E0,-4.974754944E0,-1.532213745E0
1.782242917E0,2.578088837E0,-3.961661682E0,-4.652325439E-1
1.792244917E0,2.492915955E0,-3.425476685E0,2.088157654E-1
1.802245917E0,2.441123657E0,-3.152743835E0,6.336323547E-1
1.812247917E0,2.636916504E0,-3.001558228E0,6.171665955E-1
1.822248917E0,2.895279236E0,-3.249442749E0,5.745053101E-1
1.832249917E0,2.634222107E0,-3.603456573E0,7.117698669E-1
1.842251916E0,2.008074188E0,-3.952680359E0,1.313668213E0
1.852252916E0,1.222657471E0,-4.120631104E0,1.966909790E0
1.862253916E0,3.317102051E-1,-3.873345337E0,2.629132690E0
1.872255917E0,-1.646575928E-2,-3.657045135E0,2.279010773E0
1.882256917E0,9.901908875E-1,-3.350632324E0,1.531315613E0
1.892258917E0,1.817370758E0,-3.296894073E0,8.497828674E-1
1.902259917E0,2.455194397E0,-3.662433929E0,3.631448364E-1
1.912260917E0,3.323987732E0,-4.524491272E0,1.544787598E-1
1.922262917E0,4.267176361E0,-5.556145935E0,-9.909393311E-2
1.932263917E0,5.185816040E0,-6.631659393E0,-5.366340637E-1
1.942264917E0,6.092031555E0,-7.668253784E0,-1.057101746E0
1.952266917E0,6.696923676E0,-8.424032135E0,-2.041903839E0
1.962267917E0,7.164401550E0,-8.576115875E0,-8.086184692E0
1.972269916E0,6.864874420E0,-1.251682114E1,-2.450344482E1
1.982270916E0,5.413791962E0,-1.946971252E1,-3.252930496E1
1.992272042E0,4.902754669E0,-2.114577713E1,-2.284998322E1
2.002274042E0,4.046684875E0,-1.857831619E1,-1.188812851E1
2.012275042E0,2.016456757E0,-1.559127777E1,-5.983656921E0
2.022277042E0,2.796185303E-1,-1.287547531E1,-3.333867188E0
2.032278042E0,2.251318359E-1,-1.069705536E1,-1.765578461E0
2.042279042E0,2.774031372E0,-9.323661346E0,-9.554631042E-1
2.052281042E0,5.497018890E0,-8.157137146E0,-6.152206421E-1
2.062282042E0,7.475604401E0,-7.723937988E0,-7.708969116E-1
2.072283042E0,9.952054596E0,-7.902816010E0,-1.796713715E0
2.082285041E0,1.150657196E1,-8.908724213E0,-2.869832153E0
2.092286041E0,1.083881058E1,-1.027762756E1,-2.696642303E0
2.102288042E0,9.890981598E0,-1.140448425E1,-1.316661987E0
2.112289042E0,7.292086029E0,-1.241652969E1,2.514471130E0
2.122290042E0,4.704417114E0,-1.082758392E1,5.088668060E0
2.132292042E0,4.126618652E0,-7.795189819E0,4.511318665E0
2.142293042E0,4.452341309E0,-5.968688049E0,2.948418732E0
2.152295042E0,4.982538757E0,-5.504952393E0,2.192191315E0
2.162296042E0,5.898783417E0,-5.828429718E0,1.713786163E0
2.172297042E0,6.805897064E0,-6.456373901E0,1.175954590E0
2.182299042E0,7.806715851E0,-7.529791718E0,7.081773376E-1
2.192300042E0,8.630452881E0,-9.114246826E0,2.636018372E-1
2.202302041E0,8.516390076E0,-1.087264023E1,-1.591191101E-1
2.212303041E0,7.194938049E0,-1.257654694E1,-3.110531616E-1
2.222304041E0,5.685476990E0,-1.367316650E1,3.381468201E-1
2.232306042E0,4.801116028E0,-1.351284988E1,1.322649536E0
2.242307042E0,4.284989319E0,-1.168634811E1,2.869233398E0
2.252308042E0,3.713627472E0,-8.860674133E0,4.596641235E0
2.262310042E0,3.845203857E0,-6.501579895E0,4.608766022E0
2.272311042E0,3.642675018E0,-6.248306580E0,3.727997589E0
2.282313042E0,3.251688080E0,-6.906188507E0,2.421813812E0
2.292314041E0,3.346141663E0,-7.537276154E0,1.067729645E0
2.302316042E0,2.656525726E0,-7.669900360E0,1.417552185E-1
2.312317042E0,2.228715363E0,-7.080276489E0,-2.701881409E-1
2.322318042E0,2.364782410E0,-6.547534332E0,-4.245172119E-1
2.332320041E0,2.582729187E0,-6.265520782E0,-5.468128967E-1
2.342321042E0,2.750979309E0,-5.982309723E0,-5.773493958E-1
2.352322042E0,3.011437683E0,-5.470224609E0,-5.165757751E-1
2.362324042E0,3.473975830E0,-5.034630432E0,-6.518943787E-1
2.372325042E0,4.188889160E0,-5.082231445E0,-1.214873657E0
2.382327042E0,4.775818634E0,-5.158572693E0,-2.361638947E0
2.392328042E0,4.909340973E0,-5.027145996E0,-4.161196747E0
2.402329042E0,4.548740845E0,-5.005890198E0,-5.829327850E0
2.412331041E0,3.748504944E0,-5.345084839E0,-5.949228516E0
2.422332041E0,2.806513824E0,-6.193071442E0,-4.090693359E0
2.432334042E0,2.190095673E0,-7.108867035E0,-1.362317047E0
2.442335042E0,2.099833374E0,-7.486531677E0,7.854167175E-1
2.452336042E0,2.328707428E0,-7.181016998E0,1.453028412E0
2.462338042E0,2.552791443E0,-7.072492676E0,1.305285645E0
2.472339042E0,2.812201996E0,-7.623197479E0,1.131047974E0
2.482341042E0,3.103196869E0,-8.380173340E0,1.013242950E0
2.492342042E0,3.468437347E0,-9.086105347E0,1.036594391E0
2.502343042E0,3.961212616E0,-9.887389069E0,1.415755920E0
2.512345042E0,4.133654022E0,-1.088656128E1,2.185754700E0
2.522346042E0,4.258793793E0,-1.205054077E1,2.383792877E0
2.532348041E0,4.276007996E0,-1.291394531E1,9.436376953E-1
2.542349041E0,3.911665649E0,-1.356823471E1,-5.680686951E-1
2.552350041E0,3.499422913E0,-1.430620010E1,-1.946851501E0
2.562352042E0,2.794089661E0,-1.495090942E1,-3.941154327E0
2.572353042E0,1.545685730E0,-1.570219711E1,-8.104446716E0
2.582355042E0,7.979905701E-1,-1.671289536E1,-1.151211044E1
2.592356042E0,1.118174744E0,-1.732497253E1,-1.203647003E1
2.602357042E0,1.843865662E0,-1.703143295E1,-1.054901321E1
2.612359042E0,2.307601318E0,-1.678848816E1,-7.688012695E0
2.622360042E0,2.892584839E0,-1.657982208E1,-3.532354431E0
2.632362042E0,3.177891541E0,-1.624751312E1,6.303392029E-1
2.642363042E0,3.163222046E0,-1.577195206E1,1.772913208E0
2.652365041E0,3.961661682E0,-1.493489273E1,2.242935791E0
2.662366041E0,5.372777252E0,-1.333891159E1,1.848206635E0
2.672367041E0,6.760092316E0,-1.177466446E1,1.685944061E0
2.682369042E0,7.231611786E0,-1.090497299E1,1.996099091E0
2.692370042E0,8.001311188E0,-1.102831650E1,2.164349213E0
2.702372042E0,9.533075867E0,-1.162273041E1,2.230511627E0
2.712373042E0,1.084943848E1,-1.234168533E1,2.417472839E0
2.722374042E0,1.132769394E1,-1.276665161E1,2.440524902E0
2.732376042E0,1.225905716E1,-1.282742523E1,2.574346619E0
2.742377042E0,1.398945877E1,-1.247056732E1,3.106789398E0
2.752379042E0,1.506123001E1,-1.101020416E1,3.780538330E0
2.762380042E0,1.374516678E1,-9.681567078E0,3.942800903E0
2.772381042E0,1.053419403E1,-7.975415039E0,3.670367432E0
2.782383041E0,6.540498962E0,-6.572083282E0,3.032543793E0
2.792384041E0,4.039499817E0,-6.252198486E0,1.860930176E0
2.802386042E0,2.338586884E0,-6.413862305E0,-2.204914856E-1
2.812387042E0,1.173110504E0,-6.556365967E0,-1.265618134E0
2.822388042E0,1.368154907E0,-6.247109070E0,-1.349892883E0
2.832390042E0,1.974094849E0,-5.181774445E0,-8.711883545E-1
2.842391042E0,1.991309052E0,-3.955374756E0,3.918850708E-1
2.852393042E0,1.510508881E0,-3.066223755E0,1.491049347E0
2.862394042E0,1.045126648E0,-2.441273346E0,2.211201782E0
2.872396042E0,8.479866028E-1,-1.998194733E0,2.489024048E0
2.882397042E0,6.557862854E-1,-1.755249939E0,2.617157593E0
2.892398042E0,5.634283447E-1,-1.516795807E0,2.823278961E0
2.902400041E0,8.764274597E-1,-1.267713776E0,2.940036163E0
2.912401041E0,1.246308289E0,-8.634045410E-1,3.224744110E0
2.922403042E0,1.342857513E0,-6.616241455E-1,3.492088165E0
2.932404042E0,1.516346741E0,-5.749543762E-1,3.659889221E0
2.942405042E0,1.670077057E0,-5.134323120E-1,3.750750275E0
2.952407042E0,1.749561768E0,-5.330415344E-1,3.773502960E0
2.962408042E0,2.051483917E0,-4.993615723E-1,3.878135376E0
2.972410042E0,2.232008514E0,-4.189787292E-1,3.466192017E0
2.982411042E0,2.222129059E0,-6.652166748E-1,2.331850891E0
2.992412167E0,2.593656464E0,-1.542542267E0,1.374292145E0
3.002413167E0,3.620820465E0,-2.888842621E0,1.372495880E0
3.012414167E0,5.432652740E0,-5.070555725E0,2.006577301E0
3.022416166E0,8.404572601E0,-9.197773132E0,2.522704010E0
3.032417167E0,1.294897247E1,-1.669358551E1,1.517544250E0
3.042419167E0,1.268611908E1,-3.415432571E1,-4.552198654E1
3.052420167E0,9.718989258E0,-5.067157791E1,-7.014188919E1
3.062421167E0,6.393205261E0,-2.906341232E1,-9.250164185E0
3.072423167E0,3.668122101E0,-1.296498917E1,-8.268056488E0
3.082424167E0,2.573598175E0,-9.318871307E0,-7.188651123E0
3.092426167E0,3.459905090E0,-6.458918610E0,-5.237308960E0
3.102427166E0,6.383625183E0,-3.986659698E0,-4.067341919E0
3.112429167E0,9.771230621E0,-4.047882385E0,-2.557282104E0
3.122430167E0,1.167437302E1,-7.040758667E0,3.322341156E0
3.132431167E0,1.389515488E1,-1.143337418E1,9.813293152E0
3.142433167E0,1.629316818E1,-1.405906403E1,1.198572556E1
3.152434167E0,1.236144424E1,-1.173290131E1,9.581724701E0
3.162436167E0,5.702541504E0,-7.983797607E0,5.234764252E0
3.172437167E0,2.771636353E0,-5.257217560E0,3.115920410E0
3.182439167E0,2.024390259E0,-3.777245178E0,2.003284149E0
3.192440167E0,2.285297699E0,-3.427272949E0,1.541644135E0
3.202441167E0,3.933220825E0,-3.908671875E0,2.046843567E0
3.212443166E0,6.137536926E0,-5.430257721E0,2.596350861E0
3.222444166E0,8.259224854E0,-7.771838379E0,2.673290863E0
3.232446167E0,8.032596130E0,-1.087009552E1,2.998714142E0
3.242447167E0,6.894812164E0,-1.318607941E1,3.922443237E0
3.252449166E0,6.155499573E0,-1.478086304E1,4.959636383E0
3.262450167E0,5.286257172E0,-1.596864304E1,5.741011505E0
3.272451167E0,4.274960175E0,-1.616817810E1,5.735173645E0
3.282453167E0,2.906206512E0,-1.503234009E1,5.241649933E0
3.292454167E0,1.351539459E0,-1.265887573E1,4.655169525E0
3.302456167E0,8.330177307E-1,-1.053808594E1,4.600383453E0
3.312457167E0,8.479866028E-1,-9.054371338E0,4.014202423E0
3.322459167E0,6.960525513E-1,-6.772516479E0,4.190984802E0
3.332460166E0,6.797364807E-1,-4.855902100E0,3.867507477E0
3.342461166E0,1.518891449E0,-5.004393311E0,1.433419189E0
3.352463167E0,2.163750458E0,-5.284161530E0,-7.110214233E-2
3.362464167E0,2.487676849E0,-4.976401520E0,-7.908055115E-1
3.372466167E0,2.405048676E0,-4.283043365E0,-6.991960144E-1
3.382467167E0,2.596949615E0,-3.658691711E0,-4.692741394E-1
3.392469167E0,3.369343414E0,-2.479743347E0,-2.689756622E0
3.402470167E0,5.429509277E0,-1.753154297E0,-1.219334381E1
3.412471167E0,6.740483093E0,-3.560495911E0,-1.476798981E1
3.422473167E0,5.776487732E0,-5.261708221E0,-1.017613861E1
3.432474167E0,3.994293823E0,-5.802832947E0,-6.174809418E0
3.442476166E0,2.407743073E0,-6.400989075E0,-2.331551514E0
3.452477166E0,1.945055237E0,-6.617588654E0,-5.510041809E-1
3.462479167E0,2.223625946E0,-6.491700439E0,4.715194702E-2
3.472480167E0,2.636317749E0,-6.708599396E0,4.349954224E-1
3.482482166E0,3.081791382E0,-7.234306183E0,1.065334625E0
3.492483167E0,3.697760468E0,-8.244405670E0,1.340761871E0
3.502484167E0,4.460723877E0,-1.010084518E1,2.253114624E0
3.512486167E0,5.267246704E0,-1.230755630E1,3.035537567E0
3.522487167E0,5.622757416E0,-1.335073700E1,1.040336609E0
3.532489167E0,5.927074585E0,-1.393976212E1,-8.255332947E-1
3.542490167E0,5.913901978E0,-1.403780823E1,-1.696721649E0
3.552492167E0,5.009782104E0,-1.422387131E1,-2.671195221E0
3.562493166E0,3.352428589E0,-1.479628098E1,-4.372856598E0
3.572494166E0,1.661844177E0,-1.542946426E1,-6.173162842E0
3.582496167E0,4.635859680E-1,-1.581551147E1,-6.563101959E0
3.592497167E0,-1.342707825E-1,-1.623269394E1,-4.542304230E0
3.602499167E0,-3.091072083E-1,-1.699820206E1,-3.275039520E0
3.612500167E0,-5.388793945E-2,-1.701556595E1,-3.670517120E0
3.622502167E0,2.924917603E-1,-1.601968689E1,-4.408482513E0
3.632503167E0,6.477030945E-1,-1.512514709E1,-5.304369507E0
3.642505167E0,6.239025879E-1,-1.481603989E1,-4.840484161E0
3.652506167E0,9.542655945E-1,-1.442071198E1,-2.618804169E0
3.662507167E0,1.816921692E0,-1.404199951E1,-1.085692291E0
3.672509166E0,1.853745117E0,-1.447400116E1,-3.592529297E-1
3.682510166E0,2.484533386E0,-1.457713669E1,2.652484131E-1
3.692512167E0,3.447929993E0,-1.374756180E1,2.227667542E0
3.702513167E0,4.517755280E0,-1.334699478E1,3.001408539E0
3.712515166E0,5.868097229E0,-1.434975952E1,2.779869232E0
3.722516167E0,7.266189880E0,-1.521870255E1,2.309247894E0
3.732518167E0,8.525371399E0,-1.512050674E1,2.195185089E0
3.742519167E0,9.718540192E0,-1.424168427E1,2.094893646E0
3.752520167E0,1.010039612E1,-1.335852081E1,1.789378967E0
3.762522167E0,9.694739685E0,-1.308878174E1,1.771416321E0
3.772523167E0,9.082063751E0,-1.276964539E1,1.946103058E0
3.782525167E0,8.775351563E0,-1.135284164E1,1.293909302E0
3.792526166E0,7.926466827E0,-8.675808563E0,1.059047699E0
3.802528167E0,6.688092041E0,-6.499633942E0,1.018032990E0
3.812529167E0,5.340743866E0,-5.374423828E0,1.187630310E0
3.822531166E0,4.182901611E0,-4.745581512E0,1.274599457E0
3.832532167E0,3.216062164E0,-4.501289520E0,1.194366302E0
3.842533167E0,2.688110046E0,-4.172722778E0,1.269959106E0
3.852535167E0,2.315684509E0,-3.896996155E0,1.776805115E0
3.862536167E0,2.080373840E0,-3.554059296E0,1.869761810E0
3.872538167E0,1.906734924E0,-3.049608307E0,1.991608429E0
3.882539167E0,1.319655762E0,-2.664459229E0,2.638862457E0
3.892541167E0,1.021176453E0,-2.199226685E0,3.526217194E0
3.902542166E0,6.134243774E-1,-1.828447723E0,4.301604767E0
3.912544167E0,3.436853027E-1,-1.547781372E0,4.412673798E0
3.922545167E0,2.574645996E-1,-1.435664520E0,4.296964417E0
3.932546167E0,1.451980591E-2,-1.634900208E0,4.297563171E0
3.942548166E0,2.900967407E-1,-1.659000092E0,3.729644165E0
3.952549167E0,8.979826355E-1,-1.439257050E0,2.675685883E0
3.962551167E0,1.142873383E0,-1.427880707E0,2.105072479E0
3.972552167E0,1.568139038E0,-1.519639893E0,1.898502045E0
3.982554167E0,2.144889679E0,-1.625320129E0,1.654659119E0
3.992555333E0,2.774330750E0,-1.915566559E0,1.126707001E0
4.002557333E0,3.518134003E0,-2.661315765E0,1.090482330E0
4.012558333E0,4.595144348E0,-3.911815338E0,1.830693054E0
4.022560333E0,6.229745178E0,-6.350094910E0,2.501897278E0
4.032561333E0,8.942404175E0,-1.081575851E1,3.120411072E0
4.042563333E0,1.260408966E1,-1.699281326E1,3.514990540E0
