"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.004825413E-1,5.821394348E-1,-4.845274200E0,4.582570496E0
3.104835413E-1,-6.810836792E-1,-5.434149628E0,4.030967560E0
3.204855416E-1,-1.404229889E0,-5.385500793E0,3.670816498E0
3.304865416E-1,-3.674858093E-1,-4.957540741E0,3.885021057E0
3.404885414E-1,1.963766327E0,-4.094136200E0,4.541855164E0
3.504895414E-1,5.116360474E0,-2.991229706E0,5.513784027E0
3.604915417E-1,6.933581543E0,-2.547552338E0,6.290518799E0
3.704925417E-1,5.651048584E0,-3.959715729E0,6.327342224E0
3.804945415E-1,3.474125519E0,-7.295678558E0,6.194268951E0
3.904955415E-1,2.779270477E0,-1.007674530E1,5.935307465E0
4.004975413E-1,3.676654358E0,-1.004052063E1,5.565726013E0
4.104985413E-1,5.505251770E0,-9.131461029E0,5.822891235E0
4.205005416E-1,7.590565338E0,-8.605155487E0,7.598648529E0
4.305015416E-1,9.792486420E0,-8.156688080E0,9.831555176E0
4.405035414E-1,1.222193436E1,-8.105644226E0,1.111229187E1
4.505045414E-1,1.373932892E1,-8.712332611E0,1.105481140E1
4.605065417E-1,1.341540253E1,-9.401050415E0,9.948013000E0
4.705075417E-1,1.163231049E1,-9.557475128E0,8.786727905E0
4.805095415E-1,9.841434631E0,-9.387129364E0,8.229586487E0
4.905105415E-1,8.566835175E0,-9.816885681E0,8.417745209E0
5.005125417E-1,8.373736725E0,-1.030666718E1,8.585695953E0
5.105135418E-1,9.285341034E0,-1.033121613E1,7.823780365E0
5.205155415E-1,1.080468155E1,-9.703870697E0,7.069947968E0
5.305165416E-1,1.267444336E1,-8.391399994E0,7.503446503E0
5.405185414E-1,1.378318771E1,-7.083569641E0,8.389903107E0
5.505195414E-1,1.346599731E1,-6.889872437E0,9.072633362E0
5.605215416E-1,1.233674561E1,-7.549550629E0,9.198671265E0
5.705235414E-1,9.701176300E0,-8.456364899E0,8.153394928E0
5.805250416E-1,6.273603973E0,-9.549841003E0,6.488706665E0
5.905270413E-1,4.267326050E0,-1.053778656E1,5.030289459E0
6.005280414E-1,4.690496063E0,-1.144235550E1,4.356540527E0
6.105300416E-1,6.429878998E0,-1.173709259E1,5.431754608E0
6.205310416E-1,8.564140778E0,-1.041863434E1,7.544161835E0
6.305330414E-1,9.178612976E0,-8.362061005E0,9.583371277E0
6.405340414E-1,6.845714264E0,-6.057154083E0,1.448986816E1
6.505360417E-1,2.885998535E0,-4.378095703E0,1.780547333E1
6.605370417E-1,1.284179535E0,-3.366199951E0,1.541943512E1
6.705390415E-1,5.510041809E-1,-3.207380219E0,1.449989731E1
6.805400415E-1,1.986968079E0,-4.226311340E0,1.214364716E1
6.905420413E-1,6.293213196E0,-5.860912170E0,5.596711578E0
7.005430413E-1,9.385782166E0,-6.466103668E0,1.150058441E0
7.105450416E-1,8.011040955E0,-6.771019592E0,1.181193695E0
7.205460416E-1,7.604187012E0,-7.516918488E0,1.419647827E0
7.305480414E-1,7.882458344E0,-7.872429199E0,-2.418670349E0
7.405490414E-1,7.874824219E0,-7.948620758E0,-3.190016327E0
7.505510417E-1,8.006999359E0,-8.543334045E0,-7.813751221E-1
7.605520417E-1,8.342900848E0,-8.452772369E0,-2.130070496E-1
7.705540415E-1,8.775201874E0,-7.479496307E0,-6.135740662E-1
7.805550415E-1,8.331374817E0,-7.018604736E0,-8.744815063E-1
7.905570413E-1,7.927364960E0,-7.008126526E0,-9.219328308E-1
8.005580413E-1,7.520361328E0,-6.902296600E0,-9.842033386E-1
8.105600416E-1,6.197113037E0,-7.070846100E0,-1.522334290E-1
8.205610416E-1,4.237537994E0,-7.536378021E0,1.071172485E0
8.305630414E-1,3.084934845E0,-7.178472290E0,2.476150818E0
8.405640414E-1,3.215613098E0,-5.724246368E0,3.320095825E0
8.505660417E-1,2.677931213E0,-4.445156250E0,3.594774628E0
8.605670417E-1,2.063459015E0,-3.584595795E0,4.012256470E0
8.705690415E-1,2.155816956E0,-2.733914795E0,4.350253601E0
8.805700415E-1,1.824555817E0,-2.678979034E0,4.288432159E0
8.905720417E-1,1.782044220E0,-3.003953247E0,3.712280273E0
9.005730418E-1,3.406615906E0,-2.779270477E0,3.257975006E0
9.105750415E-1,4.495152283E0,-2.745740204E0,2.904110870E0
9.205760416E-1,5.062472534E0,-3.107388153E0,2.409838715E0
9.305780414E-1,5.464087372E0,-3.397634583E0,1.674567719E0
9.405790414E-1,5.167254639E0,-3.459156647E0,9.243278503E-1
9.505810416E-1,5.814957733E0,-2.658471680E0,9.517208862E-1
9.605830414E-1,6.370302887E0,-1.929637299E0,1.022673340E0
9.705840414E-1,5.645061035E0,-2.826871490E0,1.521136780E0
9.805860417E-1,4.287833405E0,-5.517376556E0,9.327104187E-1
9.905870417E-1,3.171604614E0,-9.566905518E0,-2.223925323E0
1.000589042E0,3.374283142E0,-1.296513885E1,-7.955805817E0
1.010590042E0,6.241869965E0,-1.475257187E1,-1.034872971E1
1.020592041E0,7.317682800E0,-1.216250793E1,-8.733887787E0
1.030593041E0,6.396648102E0,-1.180699722E1,-5.367238770E0
1.040595042E0,5.561235352E0,-1.233225494E1,-1.135688324E0
1.050596042E0,4.376149750E0,-1.046279251E1,1.984872437E0
1.060598041E0,3.942950592E0,-7.826025696E0,2.804118805E0
1.070599041E0,4.479434967E0,-7.352709961E0,3.082689514E0
1.080601042E0,5.596112823E0,-7.983797607E0,4.170477448E0
1.090602042E0,6.100264435E0,-8.762927399E0,4.384682007E0
1.100604041E0,5.665119324E0,-9.246571655E0,3.138074341E0
1.110605041E0,8.579858093E0,-1.296888107E1,1.472637634E0
1.120607042E0,8.267457733E0,-1.418375473E1,4.129911804E-1
1.130608041E0,6.872957611E0,-1.432610870E1,9.273216248E-1
1.140610042E0,7.145241394E0,-1.165910477E1,1.237326965E0
1.150611042E0,4.985532532E0,-1.094943054E1,8.610095215E-1
1.160613041E0,7.879165192E0,-8.068222046E0,-3.462300110E-1
1.170614041E0,8.767867126E0,-5.309907990E0,-8.325686646E-1
1.180616042E0,6.307134247E0,-8.437204742E0,3.304977264E0
1.190617042E0,4.636757812E0,-8.036637726E0,2.345322876E0
1.200619041E0,3.021766205E0,-6.134692841E0,1.704954529E-1
1.210620041E0,3.176244965E0,-6.002068634E0,-2.935395813E-1
1.220622042E0,4.804409180E0,-7.494016113E0,-9.431886292E-1
1.230623042E0,5.752687225E0,-9.588909760E0,-6.242019653E-2
1.240625042E0,6.001469879E0,-1.135538635E1,2.064057770E0
1.250626042E0,5.481750641E0,-1.003812561E1,3.478466492E0
1.260628041E0,6.090684357E0,-7.480095062E0,3.978576508E0
1.270629041E0,7.801327057E0,-6.197113037E0,3.691473541E0
1.280631042E0,9.020541687E0,-6.819069672E0,3.415447540E0
1.290632042E0,9.886490936E0,-8.392447815E0,3.026705933E0
1.300634041E0,9.985135803E0,-9.720785522E0,2.843037872E0
1.310635041E0,1.020472916E1,-9.905351715E0,1.396296387E0
1.320637042E0,8.857530670E0,-9.075776825E0,-1.805994415E0
1.330638042E0,6.163133698E0,-8.977281647E0,3.822451172E0
1.340640042E0,4.844376068E0,-8.972940674E0,8.443791046E0
1.350641042E0,7.668702850E0,-7.878566437E0,4.994364166E0
1.360643041E0,9.515113220E0,-7.911348267E0,3.240760803E0
1.370645042E0,7.609126740E0,-8.426127777E0,8.282276917E-1
1.380646042E0,4.158801727E0,-8.622519379E0,1.180744629E0
1.390648041E0,3.839066620E0,-7.877668304E0,9.572593689E-1
1.400649041E0,4.576732635E0,-6.569688263E0,4.340972900E-3
1.410651042E0,5.629942474E0,-5.926475830E0,6.361770630E-2
1.420652042E0,4.845124512E0,-6.174210663E0,-6.071374512E-1
1.430654041E0,2.477198639E0,-6.622678070E0,-6.361770630E-2
1.440655041E0,-1.043180695E0,-4.713548126E0,5.276377716E0
1.450657042E0,3.522175598E-1,-2.517464905E0,3.195554810E0
1.460658041E0,3.643273773E0,-2.963088226E0,1.379231873E0
1.470660042E0,3.676055603E0,-4.148173828E0,1.155596924E0
1.480661042E0,3.481609955E0,-4.167483673E0,1.256487122E0
1.490663041E0,3.551813965E0,-3.833228760E0,1.033750305E0
1.500664041E0,4.079017639E0,-3.924239502E0,1.696721649E0
1.510666042E0,4.187541962E0,-3.064128113E0,2.463277588E0
1.520667042E0,2.989134064E0,-1.321901093E0,3.312611389E0
1.530669041E0,2.201921082E-1,-4.478686523E-1,4.885091400E0
1.540670041E0,-5.734574890E-1,-7.653584290E-1,5.749394073E0
1.550672042E0,9.298663330E-1,-1.479223938E0,3.151546326E0
1.560673042E0,4.036356354E0,-3.277135162E0,-9.918374634E-1
1.570675042E0,7.407346344E0,-5.449717255E0,-8.080197144E-1
1.580676125E0,7.726333008E0,-5.641618195E0,1.558858337E0
1.590678125E0,7.137906647E0,-5.250780945E0,1.174158325E0
1.600679125E0,7.442523193E0,-7.245832214E0,2.290237427E-1
1.610681125E0,7.557783508E0,-7.135960693E0,-7.414082336E-1
1.620682125E0,8.067174225E0,-6.011499023E0,-2.863545227E-1
1.630684125E0,7.158114624E0,-5.383854218E0,2.467618561E0
1.640685125E0,4.729415131E0,-4.342170410E0,3.248095551E0
1.650687125E0,3.160827026E0,-3.219355316E0,3.260669403E0
1.660688125E0,1.727856903E0,-2.374063110E0,3.637136536E0
1.670690125E0,3.998185730E-1,-2.167193298E0,3.160827026E0
1.680691125E0,-3.308120728E-2,-2.663261719E0,3.112327881E0
1.690693125E0,-4.114942932E-1,-3.548820190E0,3.097059631E0
1.700694125E0,-4.228706360E-1,-4.872966614E0,1.971550140E0
1.710696125E0,-1.113684082E-1,-8.279582520E0,1.581161957E0
1.720697125E0,2.734513550E0,-8.900491333E0,-2.314337311E0
1.730699125E0,5.363346863E-1,-3.178490295E0,-1.626817017E0
1.740700125E0,7.349716187E-2,-1.575473785E0,5.921685791E-1
1.750702125E0,3.293151855E-3,-1.739233246E0,1.153052216E0
1.760703125E0,-5.249583435E-1,-2.435585175E0,2.533032532E0
1.770705125E0,-1.721719666E0,-1.496677643E1,9.355545044E-1
1.780706125E0,-1.742676086E0,-6.377802292E1,-1.942809906E0
1.790708125E0,1.625918884E0,-8.148440231E1,-5.459147644E0
1.800710125E0,7.163503418E0,-4.875930450E1,-1.594334564E0
1.810711125E0,7.923922119E0,-2.225526993E1,7.197033691E-1
1.820712125E0,5.068759460E0,-1.069705536E1,1.864373016E0
1.830714125E0,3.291654968E0,-5.604345703E0,2.902464294E0
1.840716125E0,2.515818329E0,-2.835852814E0,5.322631531E0
1.850717125E0,2.235002289E0,-1.449286194E0,7.634723511E0
1.860719125E0,1.993105316E0,-1.892065430E0,7.100035400E0
1.870720125E0,1.507814484E0,-3.318898315E0,4.907095642E0
1.880722125E0,1.927990723E-1,-5.030888214E0,1.994751892E0
1.890723125E0,-1.426234131E0,-6.343807983E0,-6.072871399E-1
1.900725125E0,-2.968027954E0,-8.208929443E0,-2.009271698E0
1.910726125E0,-4.818330231E0,-1.101963455E1,-2.629432068E0
1.920728125E0,-6.327940979E0,-1.262235168E1,-2.711012421E0
1.930729125E0,-6.296656036E0,-1.157797348E1,-2.079775085E0
1.940731125E0,-4.210444336E0,-9.266929321E0,-4.543052673E-1
1.950732125E0,-2.095941467E0,-8.789122925E0,8.198451233E-1
1.960734125E0,-7.487429810E-1,-9.655371552E0,1.657054138E0
1.970735125E0,-9.385482788E-2,-1.055021072E1,2.371069336E0
1.980737125E0,-1.234931946E-1,-1.099134338E1,2.898871765E0
1.990738125E0,-8.408015442E-1,-1.095571747E1,3.015179901E0
2.000740125E0,-1.585353241E0,-1.034184402E1,2.620600433E0
2.010741125E0,-2.036964111E0,-9.857601013E0,2.100581818E0
2.020743125E0,-2.421065369E0,-9.883048096E0,1.712289276E0
2.030744125E0,-2.358345795E0,-9.596843262E0,1.580114136E0
2.040746125E0,-2.355202332E0,-9.698631592E0,1.507664795E0
2.050747125E0,-2.301613770E0,-9.980645142E0,1.543590088E0
2.060749125E0,-2.090552673E0,-9.892328796E0,1.751208344E0
2.070750125E0,-1.839375000E0,-9.667047272E0,1.998943176E0
2.080752125E0,-1.481469269E0,-9.499844971E0,2.176473999E0
2.090753125E0,-1.061293030E0,-9.308842163E0,2.274370422E0
2.100755125E0,-6.803352356E-1,-9.176517334E0,2.241887970E0
2.110756125E0,-4.074526978E-1,-9.133856049E0,2.087708588E0
2.120758125E0,-2.134561157E-1,-8.979227600E0,1.875000916E0
2.130759125E0,-8.098159790E-2,-8.714428253E0,1.530567169E0
2.140761125E0,-6.631210327E-2,-8.444090424E0,1.098266144E0
2.150762125E0,-2.106120300E-1,-8.145311737E0,6.497987366E-1
2.160764125E0,-5.206173706E-1,-8.114326172E0,2.109114075E-1
2.170765125E0,-5.755531311E-1,-8.479416962E0,1.600172424E-1
2.180767125E0,-5.057981873E-1,-8.590485992E0,4.261637878E-1
2.190768125E0,-8.319699097E-1,-8.670120392E0,7.723937988E-2
2.200770125E0,-1.207089844E0,-8.822204132E0,-3.065625000E-1
2.210771125E0,-1.518891449E0,-8.920549622E0,-5.918692017E-1
2.220773125E0,-1.766326904E0,-8.994795227E0,-6.480024719E-1
2.230774125E0,-1.996997223E0,-9.061257019E0,-3.375480652E-1
2.240776125E0,-2.267784119E0,-9.203910370E0,1.348695374E-1
2.250777125E0,-2.504142609E0,-9.338181152E0,6.045927429E-1
2.260779125E0,-2.708318024E0,-9.348659363E0,9.060658264E-1
2.270780125E0,-2.887645111E0,-9.222322083E0,1.150058441E0
2.280782125E0,-3.066672821E0,-8.961264954E0,1.249152374E0
2.290784125E0,-3.140768738E0,-8.615334320E0,1.273551636E0
2.300785125E0,-3.014880524E0,-8.276888123E0,1.484163666E0
2.310787125E0,-2.755619659E0,-8.014932861E0,2.022294617E0
2.320788125E0,-2.402953033E0,-7.808961182E0,2.758912811E0
2.330790125E0,-2.014361115E0,-7.622149658E0,3.618724823E0
2.340791125E0,-1.621428223E0,-7.606881409E0,4.784650269E0
2.350793125E0,-1.221459961E0,-7.793243866E0,6.383325806E0
2.360794125E0,-7.087760925E-1,-8.209827576E0,8.341853027E0
2.370796125E0,-3.772155762E-1,-8.979377289E0,1.026026367E1
2.380797125E0,-1.394799500E0,-9.701625366E0,9.098978577E0
2.390799125E0,-3.581452332E0,-9.712702332E0,3.605552216E0
2.400800125E0,-4.125570831E0,-8.182284851E0,-1.752405853E0
2.410802125E0,-2.490970001E0,-6.112688599E0,-1.764380951E0
2.420803125E0,-1.185534668E0,-4.647535400E0,7.255412292E-1
2.430805125E0,-5.951623535E-1,-4.267326050E0,2.850372620E0
2.440806125E0,-6.586303711E-2,-4.749473419E0,5.778433685E0
2.450808125E0,9.267228699E-1,-5.392236786E0,9.118587799E0
2.460809125E0,1.851948853E0,-4.745282135E0,8.086933136E0
2.470811125E0,1.822460175E0,-3.635190582E0,3.968098297E0
2.480812125E0,1.301992493E0,-3.655398560E0,1.886227570E0
2.490814125E0,7.322772217E-1,-4.760251007E0,1.412462769E0
2.500815125E0,6.499484253E-1,-6.151907043E0,1.925146637E0
2.510817125E0,1.416354675E0,-7.358996887E0,2.845283203E0
2.520818125E0,1.945803680E0,-8.279732208E0,3.562142487E0
2.530820125E0,2.418969727E0,-9.390422516E0,4.837191010E0
2.540821125E0,3.472029877E0,-1.023317001E1,5.814209290E0
2.550823125E0,4.042643280E0,-1.029139893E1,6.200256500E0
2.560824125E0,3.618425446E0,-1.069421127E1,7.653135223E0
2.570826125E0,2.826871490E0,-1.164608185E1,9.125772858E0
2.580827125E0,1.271605682E0,-1.199755096E1,7.394173737E0
2.590829500E0,5.411247253E-1,-1.192360474E1,5.897885284E0
2.600830500E0,1.133592682E0,-1.167197800E1,6.944658508E0
2.610832500E0,8.208929443E-1,-1.166299667E1,7.832312622E0
2.620833500E0,-1.977986755E0,-1.147019760E1,6.362968140E0
2.630835500E0,-4.336631927E0,-1.133323242E1,4.725223846E0
2.640836500E0,-5.188211060E0,-1.183453995E1,4.221221924E0
2.650838500E0,-5.263055420E0,-1.262324982E1,4.703968048E0
2.660839500E0,-4.563110962E0,-1.337827972E1,4.950954437E0
2.670841500E0,-3.410807190E0,-1.394155838E1,4.665947113E0
2.680842500E0,-2.678979034E0,-1.467084183E1,3.391197968E0
2.690844500E0,-2.286794586E0,-1.586580688E1,3.604803772E0
2.700845500E0,-1.400337982E0,-1.771910294E1,5.968987427E0
2.710847500E0,-4.050576782E-1,-1.922616898E1,6.272256775E0
2.720849500E0,-5.439688110E-1,-1.953347992E1,3.914360046E0
2.730850500E0,-8.366102600E-1,-1.912512909E1,3.127596130E0
2.740852500E0,-1.072519684E0,-1.850212463E1,4.178111572E0
2.750853500E0,-1.763482819E0,-1.838551712E1,4.849615173E0
2.760855500E0,-2.644400940E0,-1.928843948E1,4.099375305E0
2.770856500E0,-3.183729401E0,-2.023013123E1,3.752995605E0
2.780858500E0,-3.851790161E0,-2.076032867E1,4.450694733E0
2.790859500E0,-4.554279327E0,-2.137539963E1,5.412444763E0
2.800861500E0,-5.041216736E0,-2.224344452E1,5.391338654E0
2.810862500E0,-4.829706573E0,-2.278082703E1,4.313280487E0
2.820864500E0,-4.401746521E0,-2.193194229E1,4.192930756E0
2.830865500E0,-4.197122040E0,-2.026216461E1,4.969515839E0
2.840867500E0,-3.977828064E0,-1.846530121E1,5.284311218E0
2.850868500E0,-3.183430023E0,-1.648177597E1,4.430935822E0
2.860870500E0,-2.176773376E0,-1.404454422E1,3.317850494E0
2.870871500E0,-1.822759552E0,-1.129536118E1,2.589614868E0
2.880873500E0,-1.739233246E0,-8.742270355E0,1.979783020E0
2.890874500E0,-1.481768646E0,-6.387517090E0,2.005679169E0
2.900876500E0,-1.321751404E0,-4.283941498E0,2.785407715E0
2.910877500E0,-9.627978516E-1,-2.792143707E0,3.188968506E0
2.920879500E0,-4.079017639E-1,-1.870659943E0,2.971321106E0
2.930880500E0,-3.592529297E-3,-1.040486298E0,2.547851715E0
2.940882500E0,2.077679443E-1,-1.362167358E-2,2.129471741E0
2.950883500E0,4.421804810E-1,9.334588623E-1,1.783690796E0
2.960885500E0,6.982978821E-1,1.426234131E0,1.636995850E0
2.970886500E0,7.035369873E-1,1.285826111E0,1.512754211E0
2.980888500E0,7.156617737E-1,1.046623535E0,1.433868256E0
2.990889500E0,6.968009949E-1,8.502319336E-1,1.112935638E0
3.000891500E0,5.769003296E-1,6.607260132E-1,6.155200195E-1
3.010892500E0,5.568420410E-1,5.728587341E-1,3.059637451E-1
3.020894500E0,6.042933655E-1,5.671705627E-1,2.962339783E-1
3.030895500E0,7.557783508E-1,6.382727051E-1,6.216572571E-1
3.040897500E0,8.822653198E-1,8.590635681E-1,1.056203613E0
3.050898500E0,5.532495117E-1,9.108558655E-1,1.069226532E0
3.060900500E0,1.357676697E-1,7.303312683E-1,7.382647705E-1
3.070902500E0,6.182144165E-2,5.164260864E-1,3.628454590E-1
3.080903500E0,9.220825195E-2,3.867956543E-1,9.205856323E-2
3.090905500E0,1.646575928E-1,3.159928894E-1,-1.571731567E-2
3.100906500E0,2.016307068E-1,2.800675964E-1,-6.256988525E-2
3.110908500E0,2.453398132E-1,2.679428101E-1,-1.329235840E-1
3.120909500E0,2.531236267E-1,2.386038208E-1,-2.091151428E-1
3.130911500E0,2.366578674E-1,1.806742859E-1,-2.266287231E-1
3.140912500E0,2.016307068E-1,1.537303162E-1,-1.971400452E-1
3.150914500E0,1.700463867E-1,1.204994202E-1,-1.742376709E-1
3.160915500E0,1.419049072E-1,1.332229614E-1,-1.462458801E-1
3.170917500E0,1.110690308E-1,1.354682922E-1,-1.345701599E-1
3.180918500E0,6.960525513E-2,1.621128845E-1,-1.405577087E-1
3.190920500E0,4.595443726E-2,1.707948303E-1,-1.329235840E-1
3.200921500E0,3.532653809E-2,1.701960754E-1,-1.432521057E-1
3.210923500E0,1.646575928E-3,1.561253357E-1,-1.715432739E-1
3.220924500E0,-4.520599365E-2,1.127156067E-1,-1.601669312E-1
3.230926500E0,-1.215472412E-1,4.430786133E-2,-1.664538574E-1
3.240927500E0,-2.844085693E-1,-1.556762695E-2,-1.835183716E-1
3.250929500E0,-7.553292847E-1,-2.613565063E-1,-2.188449097E-1
3.260930500E0,-1.505120087E0,-7.821235657E-1,-4.782554626E-1
3.270932500E0,-2.767744446E0,-1.863025818E0,-1.399140472E0
3.280933500E0,-4.242777100E0,-3.711382141E0,-2.912343750E0
3.290935500E0,-5.180127869E0,-5.736520844E0,-2.967578888E0
3.300936500E0,-8.324489136E0,-1.548963913E1,2.376712601E1
3.310938500E0,-1.494866409E1,-3.330559067E1,4.960579422E1
3.320939500E0,-1.940669357E1,-4.073973129E1,-1.466799774E0
3.330941500E0,-1.867396729E1,-5.916237122E1,-1.164578247E1
3.340942500E0,-4.981490936E0,-5.060421799E1,-3.404370575E0
3.350944500E0,4.148772583E0,-2.923375809E1,6.092330933E-1
3.360945500E0,5.367837524E0,-1.961356339E1,1.783840485E0
3.370947500E0,1.343291611E1,-1.297935928E1,1.163560364E1
3.380948500E0,2.306403809E1,-8.875942383E0,2.307391754E1
3.390950500E0,1.101409607E1,-9.464518433E0,5.821993103E0
3.400952500E0,2.830613708E0,-9.815987549E0,-1.065334625E0
3.410953500E0,2.894979858E-1,-8.949439545E0,-7.206015015E-1
3.420955500E0,2.653981018E-1,-9.106313324E0,1.331481171E0
3.430956500E0,1.432970123E0,-1.043465103E1,5.994434509E0
3.440958500E0,1.536704407E0,-9.621541901E0,1.044827271E1
3.450959500E0,1.197509766E-1,-9.460177460E0,8.224946136E0
3.460961500E0,-1.112187195E-1,-1.087488556E1,4.466412048E0
3.470962500E0,3.565585327E-1,-1.175969559E1,2.544558563E0
3.480964500E0,1.078058167E0,-1.162602356E1,2.915038147E0
3.490965500E0,2.817291412E0,-1.034588562E1,4.238885193E0
3.500967500E0,4.352199554E0,-9.425749054E0,4.411027222E0
3.510968500E0,4.952451324E0,-8.205785980E0,3.527564392E0
3.520970500E0,5.065915375E0,-6.472839661E0,2.630180511E0
3.530971500E0,4.458328857E0,-5.113666077E0,2.777474213E0
3.540973500E0,3.021616516E0,-4.642745361E0,3.224594421E0
3.550974500E0,1.242715759E0,-5.281317444E0,3.487597504E0
3.560976500E0,-3.272195435E-1,-6.153703308E0,3.420686646E0
3.570977500E0,-1.555265808E0,-6.989714813E0,3.058140564E0
3.580979500E0,-2.101180573E0,-7.905061340E0,2.452050934E0
3.590979500E0,-1.687890015E0,-8.374934235E0,1.392554169E0
3.600981500E0,-8.333171082E-1,-8.463549957E0,1.440454559E0
3.610982500E0,-9.545649719E-1,-9.141490173E0,3.923491058E0
3.620984500E0,-1.447190552E0,-1.021056702E1,7.976612549E0
3.630985500E0,-1.834285583E0,-1.159952866E1,7.942333832E0
3.640987500E0,-1.652413788E0,-1.315224976E1,5.349575500E0
3.650988500E0,-1.238973541E0,-1.428239960E1,4.209546204E0
3.660990500E0,-4.602928162E-1,-1.475257187E1,4.290976868E0
3.670991500E0,1.099313965E0,-1.474763214E1,4.300257568E0
3.680993500E0,2.230811005E0,-1.468176910E1,4.604125671E0
3.690994500E0,2.145039368E0,-1.434481979E1,5.012177124E0
3.700996500E0,1.000369720E0,-1.413869843E1,4.486021271E0
3.710997500E0,-6.475534058E-1,-1.461066696E1,4.560566254E0
3.720999500E0,-1.082548828E0,-1.514385818E1,5.707630920E0
3.731000500E0,-1.076411591E0,-1.575369003E1,5.160967712E0
3.741002500E0,-1.060095520E0,-1.632490219E1,4.234244843E0
3.751003500E0,-7.762857056E-1,-1.705553284E1,4.548740845E0
3.761005500E0,-4.086502075E-1,-1.865839966E1,5.124293976E0
3.771007500E0,-7.694000244E-2,-2.096914444E1,5.437442780E0
3.781008500E0,-1.272354126E-2,-2.299248688E1,5.436844025E0
3.791010500E0,-1.142124939E-1,-2.475147903E1,4.605772247E0
3.801011500E0,-1.288819885E-1,-2.493544647E1,3.770509186E0
3.811013500E0,-6.032455444E-2,-2.376832352E1,3.725602570E0
3.821014500E0,-4.897814941E-1,-2.291330154E1,4.148024139E0
3.831016500E0,-8.472381592E-1,-2.163481018E1,4.439168701E0
3.841017500E0,-1.139580231E0,-1.958257782E1,5.050497437E0
3.851019500E0,-1.331930237E0,-1.722498047E1,5.536387024E0
3.861020500E0,-1.273252258E0,-1.491857666E1,5.333409119E0
3.871022500E0,-1.564546509E0,-1.234542755E1,4.249513092E0
3.881023500E0,-2.194586334E0,-9.889933777E0,3.359164581E0
3.891025500E0,-2.464624786E0,-7.811056824E0,3.850592651E0
3.901026500E0,-2.174378357E0,-6.177653503E0,3.872297516E0
3.911028500E0,-1.293310547E0,-5.323529663E0,3.294798431E0
3.921029500E0,-2.987786865E-1,-4.428391113E0,3.264561310E0
3.931031500E0,-4.969665527E-2,-3.053350525E0,2.811453552E0
3.941032500E0,-3.353027344E-2,-1.750908966E0,2.644400940E0
3.951034500E0,-1.562750244E-1,-7.463479614E-1,2.905458069E0
3.961035500E0,-3.025209045E-1,-7.768844604E-2,2.580633545E0
3.971037500E0,-2.609074402E-1,1.600172424E-1,1.514999542E0
3.981038500E0,-1.636097717E-1,2.170486450E-1,4.385879517E-1
3.991040500E0,-9.385482788E-2,3.984713745E-1,-6.825805664E-2
4.001041500E0,2.365081787E-2,4.481680298E-1,-2.017803955E-1
4.011043500E0,1.429527283E-1,4.141886902E-1,-2.206411743E-1
4.021044500E0,1.972897339E-1,3.972738647E-1,-2.598596191E-1
4.031046500E0,2.115101624E-1,4.093986511E-1,-2.987786865E-1
4.041047500E0,2.278262329E-1,4.424798584E-1,-3.620970154E-1
