"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.489669875E0,-3.023712158E-1,-5.554948425E-1,-5.777984619E-1
9.499670875E0,-2.893482971E-1,-6.611750793E-1,-1.162482605E0
9.509672875E0,-3.146456909E-1,-1.415905609E0,-2.342628479E0
9.519673875E0,1.773511963E0,-7.017856293E0,-5.302722931E0
9.529674875E0,1.906076294E1,-3.130559967E1,-8.366851044E0
9.539676875E0,3.172173431E1,-5.923467087E1,-1.940265198E1
9.549677875E0,2.911251022E1,-7.325661209E1,-2.542507828E1
9.559678875E0,1.379231873E1,-5.348662399E1,-1.664643356E1
9.569680875E0,8.533155212E0,-3.059173416E1,-8.079897766E0
9.579681875E0,6.259832611E0,-2.192610443E1,-5.423821106E0
9.589682875E0,4.597988434E0,-1.782208878E1,-2.574645996E-1
9.599683875E0,1.008901978E0,-1.861918121E1,2.678395248E1
9.609685875E0,-2.254012756E0,-1.718007385E1,2.479638565E1
9.619686875E0,-6.728507996E-1,-1.362990646E1,2.402653656E0
9.629687875E0,9.090596008E-1,-1.231608856E1,-1.734592896E0
9.639689875E0,5.650300140E0,-1.169098846E1,-5.000950470E0
9.649690875E0,1.026774811E1,-1.230710724E1,-6.796316986E0
9.659691875E0,1.217313583E1,-1.319461166E1,-7.066355438E0
9.669693875E0,1.144714554E1,-1.287637344E1,-6.796466675E0
9.679694875E0,8.553213501E0,-1.142124939E1,-6.279441833E0
9.689695875E0,5.820196838E0,-9.751172333E0,-5.602250061E0
9.699696875E0,4.084556122E0,-8.474327545E0,-4.884642334E0
9.709698875E0,2.855911102E0,-7.669151917E0,-4.205504608E0
9.719699875E0,2.047891388E0,-7.138655090E0,-3.673510895E0
9.729700875E0,1.289718018E0,-6.491550751E0,-3.359913025E0
9.739702875E0,5.451663208E-1,-5.631289673E0,-2.917283478E0
9.749703875E0,1.908531189E-1,-4.800367584E0,-2.254162445E0
9.759704875E0,-1.163081360E-1,-4.142785034E0,-1.651665344E0
9.769706875E0,-4.164340210E-1,-3.387306061E0,-1.317111053E0
9.779707875E0,-4.626878357E-1,-2.491419067E0,-1.052162018E0
9.789708875E0,-1.442999268E-1,-1.700314178E0,-5.830375671E-1
9.799709875E0,2.823129272E-1,-1.171014862E0,6.900650024E-2
9.809711875E0,8.253836060E-1,-6.855743408E-1,5.965095520E-1
9.819712875E0,1.320404205E0,-4.845423889E-1,1.269360352E0
9.829713875E0,1.831441498E0,-8.235873413E-1,2.527643738E0
9.839715875E0,1.858684845E0,-1.575922852E0,1.696571960E0
9.849716875E0,1.769170990E0,-2.722239075E0,3.197351074E-1
9.859717875E0,1.401834869E0,-4.769531708E0,-8.605604553E-1
9.869718875E0,1.536255341E0,-7.962092743E0,-1.550326080E0
9.879721875E0,2.557581482E0,-1.160237274E1,-2.268682251E0
9.889722875E0,3.905378723E0,-1.555370590E1,-3.087030487E0
9.899723875E0,4.991819458E0,-1.891436737E1,-4.039499817E0
9.909725875E0,4.947661285E0,-1.972627899E1,-4.387226715E0
9.919726875E0,3.613934784E0,-1.565938614E1,-2.792443085E0
9.929727875E0,2.810555420E0,-1.082728455E1,-7.538323975E-1
9.939729875E0,2.303709412E0,-8.093669128E0,1.196312256E0
9.949730875E0,2.073188782E0,-6.490353241E0,2.910397797E0
9.959731875E0,1.845362549E0,-6.340215454E0,3.454516296E0
9.969732875E0,1.844763794E0,-6.312223663E0,3.472179565E0
9.979734875E0,1.969753876E0,-5.874084778E0,3.376977539E0
9.989735875E0,2.011067963E0,-5.017116852E0,3.211272125E0
9.999736875E0,2.220482483E0,-3.847449188E0,2.869682465E0
1.000973888E1,2.609074402E0,-2.727029114E0,1.823507996E0
1.001973988E1,2.943479004E0,-1.808539124E0,-5.224136353E-2
1.002974088E1,2.857108612E0,-1.193168793E0,-1.818867645E0
1.003974287E1,2.335293732E0,-7.506889343E-1,-2.811453552E0
1.004974387E1,1.877096558E0,-5.676196289E-1,-3.404071198E0
1.005974487E1,1.535357208E0,-7.638615417E-1,-3.387156372E0
1.006974587E1,1.604214020E0,-1.370549927E0,-3.311264191E0
1.007974787E1,1.788480835E0,-2.294428711E0,-3.213966522E0
1.008974887E1,1.564696198E0,-3.528761902E0,-2.877615967E0
1.009974987E1,1.604214020E0,-5.188061371E0,-2.628384247E0
1.010975188E1,2.362237701E0,-7.866591339E0,-2.837948456E0
1.011975288E1,3.765868835E0,-1.212763046E1,-3.946543121E0
1.012975388E1,5.585933990E0,-1.784603897E1,-6.053411865E0
1.013975488E1,6.941215668E0,-2.311074097E1,-8.972491608E0
1.014975687E1,5.226082306E0,-2.358839767E1,-9.916728058E0
1.015975787E1,1.960622864E0,-1.755309814E1,-7.724985809E0
1.016975887E1,9.415420532E-1,-1.369831421E1,-5.792953491E0
1.017976087E1,1.483115845E0,-1.491678040E1,-5.228177948E0
1.018976187E1,1.989662476E0,-1.926868057E1,-6.668632507E0
1.019976287E1,2.929108887E0,-2.506537628E1,-9.587562561E0
1.020976488E1,4.414919128E0,-3.013428543E1,-1.179906372E1
1.021976588E1,5.360502777E0,-3.303166031E1,-1.254346573E1
1.022976688E1,6.096522217E0,-3.183789276E1,-1.129476242E1
1.023976788E1,7.593858490E0,-2.771935730E1,-8.600365448E0
1.024976987E1,8.595874786E0,-2.635988434E1,-7.117399292E0
1.025977087E1,8.671766968E0,-2.638652893E1,-7.052135010E0
1.026977187E1,8.882977753E0,-2.546384766E1,-5.669011230E0
1.027977387E1,8.647517395E0,-2.419478668E1,-1.802102509E0
1.028977487E1,7.188052368E0,-2.335802673E1,4.159400482E0
1.029977587E1,3.808979187E0,-2.121867554E1,5.661077728E0
1.030977787E1,2.731968842E0,-1.692500427E1,2.264790344E0
1.031977887E1,2.705623627E0,-1.275302994E1,8.117619324E-1
1.032977987E1,2.751578064E0,-9.077273712E0,6.861730957E-1
1.033978088E1,2.958747253E0,-6.009253693E0,1.148112488E-1
1.034978287E1,2.886297913E0,-3.964356079E0,-8.297245789E-1
1.035978387E1,2.473306732E0,-2.753673706E0,-9.455836487E-1
1.036978487E1,2.023791504E0,-1.660796356E0,-8.105644226E-1
1.037978688E1,1.216071167E0,-7.092251587E-1,-1.120569763E0
1.038978788E1,2.080673218E-1,-7.379653931E-2,-1.297950897E0
1.039978888E1,-2.496807861E-1,4.050576782E-1,-9.755213928E-1
1.040979087E1,-4.010160828E-1,7.226971436E-1,-1.061742096E0
1.041979187E1,-3.701802063E-1,9.452842712E-1,-1.203946381E0
1.042979287E1,-3.635939026E-1,1.293310547E0,-1.445993042E0
1.043979387E1,-5.309458923E-1,1.698517914E0,-1.643582153E0
1.044979587E1,-7.776329041E-1,2.409838715E0,-1.506018219E0
1.045979687E1,-9.801617432E-1,3.345243530E0,-1.396296387E0
1.046979787E1,-1.278641052E0,4.097579041E0,-1.552870789E0
1.047979988E1,-1.413660278E0,4.811444550E0,-2.033521271E0
1.048980088E1,-1.420096893E0,5.702391815E0,-2.261946259E0
1.049980188E1,-1.361119537E0,6.184838562E0,-2.470911713E0
1.050980387E1,-1.125210114E0,6.328390045E0,-2.440075836E0
1.051980487E1,-8.443940735E-1,5.735173645E0,-1.969454498E0
1.052980587E1,-6.337820435E-1,4.664749603E0,-1.191372528E0
1.053980687E1,-6.725514221E-1,3.573369141E0,-5.258564758E-1
1.054980887E1,-6.887178040E-1,2.433788910E0,-2.008822632E-1
1.055980987E1,-7.150630188E-1,1.606010284E0,-1.933978271E-1
1.056981087E1,-7.930508423E-1,9.696835327E-1,-2.944377136E-1
1.057981288E1,-8.452922058E-1,5.069956970E-1,-4.001179504E-1
1.058981388E1,-8.906478882E-1,1.558259583E-1,-4.321513367E-1
1.059981488E1,-8.969348145E-1,-1.344204712E-1,-4.575984192E-1
1.060981588E1,-8.134085083E-1,-3.216810608E-1,-5.330415344E-1
1.061981787E1,-6.393205261E-1,-4.264631653E-1,-6.032455444E-1
1.062981887E1,-4.477189636E-1,-4.878355408E-1,-7.994874573E-1
1.063981987E1,-3.176394653E-1,-5.511538696E-1,-9.280700684E-1
1.064982187E1,-2.668949890E-1,-5.869294739E-1,-9.038204956E-1
1.065982287E1,-2.430944824E-1,-6.503974915E-1,-6.646179199E-1
1.066982387E1,-2.218386841E-1,-7.661068726E-1,-3.722758484E-1
1.067982587E1,-1.423539734E-1,-9.135502625E-1,-3.833528137E-1
1.068982687E1,-1.026864624E-1,-1.103505249E0,-8.632548523E-1
1.069982788E1,-1.901046753E-2,-1.578766937E0,-1.921703796E0
1.070982888E1,1.547332306E0,-5.413941650E0,-4.150269470E0
1.071983087E1,1.648896103E1,-2.558344894E1,-4.330494690E0
1.072983187E1,3.142205750E1,-5.139232910E1,-9.103319550E0
1.073983287E1,3.248020706E1,-6.948610291E1,-1.541629166E1
1.074983488E1,1.359158615E1,-5.810092850E1,-1.172841064E1
1.075983588E1,5.132526855E0,-3.246972885E1,-4.006418610E0
1.076983687E1,5.835165710E0,-1.845751740E1,-1.410067749E0
1.077983887E1,6.926845551E0,-1.206416245E1,1.892813873E0
1.078983987E1,7.762857056E0,-7.628436584E0,1.552825882E1
1.079984087E1,6.896907806E0,-7.567363586E0,1.263477585E1
1.080984187E1,7.766748962E0,-1.048464706E1,-1.205592957E0
1.081984387E1,8.207731934E0,-1.370639740E1,-4.892126770E0
1.082984487E1,7.626340942E0,-1.710687607E1,-5.893095245E0
1.083984587E1,5.454058228E0,-2.053998688E1,-6.362369385E0
1.084984788E1,3.890559540E0,-2.152448959E1,-6.022575989E0
1.085984888E1,4.070784760E0,-1.809691727E1,-4.875511322E0
1.086984988E1,5.847140808E0,-1.358470047E1,-1.718276825E0
1.087985042E1,6.151907043E0,-1.100242035E1,9.380992126E-1
1.088985242E1,5.776936798E0,-9.212442627E0,9.889933777E-1
1.089985342E1,6.034251709E0,-7.734715576E0,-3.923341370E-1
1.090985442E1,6.303092651E0,-6.833888855E0,-1.500629425E0
1.091985642E1,5.999374237E0,-6.245462494E0,-2.070644073E0
1.092985742E1,5.312003632E0,-5.712720337E0,-2.299667816E0
1.093985842E1,4.848417664E0,-5.236410828E0,-2.297422485E0
1.094986042E1,4.674479370E0,-4.847669220E0,-2.289339294E0
1.095986142E1,4.371659088E0,-4.610711975E0,-2.271226959E0
1.096986242E1,3.519331512E0,-4.605772247E0,-2.101030884E0
1.097986342E1,2.274220734E0,-4.636159058E0,-1.784439240E0
1.098986542E1,1.312620392E0,-4.505929871E0,-1.471140747E0
1.099986642E1,7.135661316E-1,-4.163741455E0,-1.171763306E0
1.100986742E1,2.642005920E-1,-3.840264130E0,-8.997789001E-1
1.101986942E1,7.514373779E-2,-3.602109375E0,-6.441105652E-1
1.102987042E1,-1.465452576E-1,-3.875440979E0,-5.007087708E-1
1.103987142E1,-1.896556091E-1,-4.804409180E0,2.541714478E-1
1.104987342E1,5.418731689E-1,-5.955216064E0,1.084494781E0
1.105987442E1,1.594035187E0,-7.002288666E0,1.158441010E0
1.106987542E1,2.709365845E0,-7.859106903E0,7.264393616E-1
1.107987642E1,3.605851593E0,-8.991801453E0,9.924362183E-2
1.108987842E1,4.207300873E0,-1.047581543E1,-4.995112610E-1
1.109987942E1,4.726271667E0,-1.176194092E1,-8.613088989E-1
1.110988042E1,4.856500854E0,-1.205937241E1,-9.199868774E-1
1.111988242E1,4.593797150E0,-1.066801575E1,-5.539979553E-1
1.112988342E1,4.677473145E0,-8.251590729E0,-7.289840698E-2
1.113988442E1,4.824467468E0,-6.411616974E0,3.088078308E-1
1.114988642E1,4.782554626E0,-5.197641449E0,6.827302551E-1
1.115988742E1,4.520749054E0,-4.370012512E0,1.059347076E0
1.116988842E1,4.177961884E0,-3.807182922E0,1.169368286E0
1.117988942E1,3.985312500E0,-3.345393219E0,5.441184998E-1
1.118989142E1,3.640729065E0,-2.865341492E0,-6.345304871E-1
1.119989242E1,3.108136597E0,-2.339485016E0,-1.726060638E0
1.120989342E1,2.606230316E0,-1.632355499E0,-2.313439178E0
1.121989542E1,2.281106415E0,-9.503736877E-1,-3.086431732E0
1.122989642E1,2.093396759E0,-5.019062805E-1,-4.204756165E0
1.123989742E1,1.801054688E0,-6.092330933E-1,-4.160448303E0
1.124989842E1,1.485810242E0,-1.694176941E0,-3.661984863E0
1.125990042E1,1.769320679E0,-2.934497681E0,-3.618126068E0
1.126990142E1,1.789977722E0,-4.311484222E0,-3.796555023E0
1.127990242E1,1.670675812E0,-6.098318481E0,-4.150119781E0
1.128990442E1,2.023043060E0,-8.554411011E0,-4.581822052E0
1.129990542E1,2.767445068E0,-1.172781189E1,-5.143005066E0
1.130990642E1,3.354524231E0,-1.526854889E1,-5.826783142E0
1.131990842E1,3.730242920E0,-1.832429443E1,-7.244634705E0
1.132990942E1,3.728147278E0,-1.946956284E1,-7.841144257E0
1.133991042E1,2.861299896E0,-1.765398834E1,-6.564748535E0
1.134991142E1,2.124831390E0,-1.416908524E1,-5.018763428E0
1.135991342E1,2.692451019E0,-1.227716949E1,-3.896846466E0
1.136991442E1,4.457131348E0,-1.277548325E1,-3.672463074E0
1.137991542E1,5.859864349E0,-1.542377609E1,-4.338278503E0
1.138991742E1,7.172634430E0,-1.930744995E1,-5.534590759E0
1.139991842E1,8.734935608E0,-2.347119141E1,-6.883884888E0
1.140991942E1,1.066113007E1,-2.724214966E1,-8.235274658E0
1.141992142E1,1.305555084E1,-2.925860641E1,-8.955726471E0
1.142992242E1,1.482307526E1,-2.849878647E1,-8.789272614E0
1.143992342E1,1.478819778E1,-2.610915573E1,-7.878416748E0
1.144992442E1,1.314057404E1,-2.541684540E1,-7.313192139E0
1.145992642E1,1.132440079E1,-2.542986832E1,-6.447392578E0
1.146992742E1,9.601633301E0,-2.472273880E1,-4.178410950E0
1.147992842E1,8.227041779E0,-2.312780548E1,5.164260864E-2
1.148993042E1,7.347321167E0,-2.135564072E1,3.645369415E0
1.149993142E1,7.101981354E0,-1.925610672E1,3.429218903E0
1.150993242E1,6.426885223E0,-1.664478699E1,1.041683807E0
1.151993442E1,5.797144775E0,-1.369532043E1,1.986369324E-1
1.152993542E1,5.380112000E0,-1.056143738E1,9.430389404E-3
1.153993642E1,5.014123077E0,-7.316185913E0,1.122665405E-2
1.154993742E1,4.691843262E0,-4.746928711E0,2.161505127E-1
1.155993942E1,4.057462463E0,-3.122506714E0,-2.029779053E-1
1.156994042E1,3.413052521E0,-1.924098816E0,-1.002465363E0
1.157994142E1,2.641107788E0,-9.678872681E-1,-1.354982300E0
1.158994342E1,1.458117828E0,-3.652404785E-1,-1.815424805E0
1.159994442E1,2.868035889E-1,1.546284485E-1,-2.023492126E0
1.160994542E1,-3.662882996E-1,5.453160095E-1,-1.933828583E0
1.161994642E1,-6.176156616E-1,1.075663147E0,-1.909129944E0
1.162994842E1,-7.107220459E-1,1.886227570E0,-2.006577301E0
1.163994942E1,-7.045848083E-1,2.622696075E0,-1.891017609E0
1.164995042E1,-5.842350769E-1,3.071911926E0,-1.776356049E0
1.165995242E1,-8.128097534E-1,3.373085632E0,-2.545456696E0
1.166995342E1,-1.342707825E0,3.991898804E0,-3.268303528E0
1.167995442E1,-2.073787537E0,4.787194977E0,-3.981719971E0
1.168995642E1,-2.909948730E0,5.308560791E0,-4.828808441E0
1.169995742E1,-3.731440430E0,5.519472198E0,-5.100643158E0
1.170995842E1,-4.535867615E0,5.420827332E0,-4.993466034E0
1.171995942E1,-5.048401794E0,4.699178009E0,-4.135899353E0
1.172996142E1,-4.887785797E0,3.180286560E0,-2.542313232E0
1.173996242E1,-3.684438171E0,1.747017059E0,-1.171314240E0
1.174996342E1,-2.573149109E0,9.665400696E-1,-3.381468201E-1
1.175996542E1,-2.102677460E0,4.535568237E-1,2.830613708E-1
1.176996642E1,-1.759590912E0,-1.077758789E-2,7.617658997E-1
1.177996742E1,-1.591789856E0,-4.993615723E-1,1.027613068E0
1.178996842E1,-1.513652344E0,-8.517288208E-1,1.073417816E0
1.179997042E1,-1.279539185E0,-1.075064392E0,1.125060425E0
1.180997142E1,-1.009650421E0,-1.548380127E0,2.284848633E0
1.181997242E1,-9.083111572E-1,-2.599344635E0,4.688699799E0
1.182997442E1,-7.129673767E-1,-3.104843445E0,5.598956909E0
1.183997542E1,-4.249662781E-1,-2.966231689E0,5.285359039E0
1.184997642E1,-1.047821045E-3,-2.243833923E0,4.164340210E0
1.185997842E1,3.706292725E-1,-1.177301788E0,2.719694366E0
1.186997942E1,2.198927307E-1,-2.827619934E-1,8.101153564E-1
1.187998038E1,-5.553451538E-2,3.757186890E-2,-1.166673889E0
1.188998138E1,-1.945953369E-3,-1.257385254E-2,-2.485730896E0
1.189998337E1,2.185455322E-2,-6.355783081E-1,-2.593207397E0
1.190998437E1,1.990859985E-2,-1.336720276E0,-2.973416748E0
1.191998537E1,4.550537109E-1,-2.802921295E0,-4.753365326E0
1.192998737E1,7.062613220E0,-1.162811920E1,-7.680228882E0
1.193998837E1,2.716745499E1,-3.343986145E1,-5.909710693E0
1.194998937E1,3.519376419E1,-5.569303574E1,-8.661438446E0
1.195999037E1,2.355411896E1,-5.900894028E1,-9.896370392E0
1.196999238E1,1.018437149E1,-3.961931122E1,-7.718998260E0
1.197999338E1,7.955506439E0,-2.333317841E1,-4.804558868E0
1.198999438E1,7.947273560E0,-1.395847321E1,-1.863624573E0
1.199999637E1,8.663833466E0,-7.408394165E0,-5.688171387E-3
1.200999737E1,7.348219299E0,-3.977378998E0,-2.788700867E-1
1.201999837E1,5.745651855E0,-2.779869232E0,-2.246827698E0
1.203000038E1,5.855972443E0,-3.112926636E0,-3.486250305E0
1.204000138E1,6.377487946E0,-5.993536377E0,-3.260669403E0
1.205000237E1,7.391030273E0,-1.171628586E1,-4.004472656E0
1.206000337E1,8.377778320E0,-1.863010849E1,-5.536087646E0
1.207000537E1,8.027806091E0,-2.500774612E1,-7.009324036E0
1.208000637E1,6.072272644E0,-2.764630920E1,-7.203619995E0
1.209000737E1,3.704047394E0,-2.369782013E1,-6.405629425E0
1.210000937E1,2.460283813E0,-1.816772003E1,-4.894671478E0
1.211001037E1,2.272424469E0,-1.511586639E1,-2.496658173E0
1.212001137E1,2.121837616E0,-1.389290955E1,1.287023621E0
1.213001338E1,2.481838989E0,-1.288281006E1,8.556057587E0
1.214001438E1,2.113455048E0,-1.140897491E1,2.172731781E0
1.215001538E1,2.045496368E0,-1.032941986E1,-1.749861145E0
1.216001638E1,2.643802185E0,-9.699529724E0,-2.294279022E0
1.217001837E1,3.936963043E0,-9.420659637E0,-2.815644836E0
1.218001937E1,5.440286865E0,-9.102571106E0,-3.241060181E0
1.219002037E1,6.632407837E0,-8.539292450E0,-3.597019958E0
1.220002237E1,7.331454163E0,-7.819738770E0,-3.816014557E0
1.221002337E1,7.524253235E0,-7.067253571E0,-3.840563507E0
1.222002437E1,7.237299957E0,-6.389912109E0,-3.703897705E0
1.223002537E1,6.515800323E0,-6.057004395E0,-3.420986023E0
1.224002738E1,5.511538696E0,-6.088289337E0,-2.885250092E0
1.225002838E1,4.499044189E0,-6.292614441E0,-2.461930389E0
1.226002938E1,3.651506653E0,-6.364015961E0,-2.114502869E0
1.227003137E1,3.024460602E0,-6.207291870E0,-1.876946869E0
1.228003237E1,2.620600433E0,-5.941145325E0,-1.752854919E0
1.229003337E1,2.333198090E0,-5.741011505E0,-1.557361450E0
1.230003537E1,2.011966095E0,-5.662424927E0,-1.306632843E0
1.231003637E1,1.945204926E0,-5.578000488E0,-9.375004578E-1
1.232003737E1,2.060914307E0,-5.418282623E0,-4.249662781E-1
1.233003837E1,2.370470581E0,-5.151237946E0,5.119354248E-2
1.234004038E1,2.646945648E0,-4.919070740E0,3.552113342E-1
1.235004138E1,2.752476196E0,-4.808151398E0,3.366499329E-1
1.236004238E1,2.823578339E0,-4.844076691E0,4.610412598E-2
1.237004437E1,2.839595032E0,-4.954397278E0,-2.689906311E-1
1.238004537E1,2.846630402E0,-5.136867828E0,-5.239105225E-1
1.239004637E1,2.810106354E0,-5.361550598E0,-7.033872986E-1
1.240004838E1,2.456840973E0,-5.599705353E0,-7.789801025E-1
1.241004937E1,1.731150055E0,-5.771697693E0,-7.074288940E-1
1.242005037E1,9.214837646E-1,-5.765710144E0,-4.959187317E-1
1.243005137E1,2.305206299E-1,-5.452411652E0,-2.167492676E-1
1.244005337E1,-5.418731689E-2,-4.842280426E0,-1.646575928E-3
1.245005437E1,-3.921844482E-2,-4.050427094E0,-2.694396973E-2
1.246005538E1,3.787124634E-2,-3.310515747E0,-3.625460815E-1
1.247005737E1,2.975811768E-1,-2.667902069E0,-9.425898743E-1
1.248005837E1,7.472460938E-1,-2.145039368E0,-1.397793274E0
1.249005937E1,1.434017944E0,-1.893562317E0,-1.585802307E0
1.250006037E1,2.302511902E0,-2.057022400E0,-1.706002350E0
1.251006238E1,2.778372345E0,-3.165916443E0,-2.184257813E0
1.252006338E1,2.842439117E0,-5.198838959E0,-3.031046906E0
1.253006437E1,2.974314880E0,-7.437882843E0,-4.030518494E0
1.254006637E1,3.582799530E0,-9.662855988E0,-5.065466309E0
1.255006737E1,4.652475128E0,-1.187989563E1,-6.389013977E0
1.256006837E1,6.279741211E0,-1.427177170E1,-7.746391296E0
1.257007037E1,8.035140839E0,-1.697979034E1,-8.527916107E0
1.258007137E1,9.370064850E0,-1.989378067E1,-8.961714020E0
1.259007237E1,9.598789215E0,-2.265733383E1,-9.082213440E0
1.260007337E1,8.773106232E0,-2.431139420E1,-8.662785645E0
1.261007538E1,7.933053131E0,-2.456436813E1,-8.045020294E0
1.262007638E1,8.288414154E0,-2.426424225E1,-7.370223541E0
1.263007738E1,9.189540253E0,-2.453158630E1,-6.799310760E0
1.264007937E1,1.004860382E1,-2.526970139E1,-6.052364044E0
1.265008037E1,1.077459412E1,-2.556997696E1,-4.446054382E0
1.266008137E1,1.116842514E1,-2.514231628E1,-1.216220856E0
1.267008237E1,1.025113266E1,-2.433444626E1,1.931882629E0
1.268008437E1,8.808582458E0,-2.289189606E1,1.796264648E-1
1.269008537E1,8.133336639E0,-2.115326157E1,-2.278561707E0
1.270008637E1,7.896379395E0,-1.974124786E1,-2.994073792E0
1.271008838E1,7.635022888E0,-1.791130325E1,-2.797831879E0
1.272008938E1,7.076983337E0,-1.578886688E1,-1.948797455E0
1.273009038E1,6.422993317E0,-1.350162323E1,-9.678872681E-1
1.274009237E1,5.985153809E0,-1.113175140E1,3.025209045E-1
1.275009337E1,6.026467896E0,-8.501121826E0,1.961221619E0
1.276009437E1,5.830225983E0,-6.289321289E0,2.292632446E0
1.277009537E1,5.245392151E0,-4.493655396E0,1.555265808E0
1.278009737E1,4.084855499E0,-2.988834686E0,3.107537842E-1
1.279009837E1,2.794688416E0,-1.836979980E0,-5.378315735E-1
1.280009937E1,1.937570801E0,-9.354048157E-1,-1.163530426E0
1.281010137E1,1.233435059E0,-1.251397705E-1,-1.522783356E0
1.282010238E1,3.504212952E-1,3.555107117E-1,-1.535357208E0
1.283010338E1,-4.276606750E-1,8.105644226E-1,-1.564247131E0
1.284010438E1,-7.586224365E-1,1.381327515E0,-1.651515656E0
1.285010637E1,-8.976832581E-1,1.870210876E0,-1.740580444E0
1.286010737E1,-1.034648438E0,2.621049500E0,-2.186203766E0
1.287010837E1,-1.379082184E0,3.157982941E0,-2.925516357E0
1.288011075E1,-1.880539398E0,3.522025909E0,-3.495531006E0
1.289011175E1,-2.070344696E0,3.835174713E0,-3.400628357E0
1.290011275E1,-2.093696136E0,4.190386047E0,-2.940335541E0
1.291011475E1,-1.928140411E0,5.233566742E0,-2.650687866E0
1.292011575E1,-2.051184540E0,5.785918121E0,-2.563119965E0
1.293011675E1,-2.212548981E0,5.827830963E0,-2.366578674E0
1.294011775E1,-2.837200012E0,4.997956696E0,-1.930385742E0
1.295011975E1,-2.949466553E0,3.530109100E0,-1.412013702E0
1.296012075E1,-1.969454498E0,2.423610077E0,-7.755372620E-1
1.297012175E1,-1.293609924E0,1.520837402E0,-1.160087585E-1
1.298012375E1,-9.919871521E-1,6.947053528E-1,3.134481812E-1
1.299012475E1,-8.056246948E-1,8.652008057E-2,6.233038330E-1
1.300012575E1,-7.869136047E-1,-3.806584167E-1,8.291258240E-1
1.301012675E1,-7.358697510E-1,-7.625143433E-1,9.316625977E-1
1.302012875E1,-8.276289368E-1,-1.124162292E0,1.026265869E0
1.303012975E1,-9.647438049E-1,-1.476080475E0,1.191222839E0
1.304013075E1,-1.111588440E0,-1.803749084E0,1.374292145E0
1.305013275E1,-1.352437592E0,-2.113604736E0,1.615590363E0
1.306013375E1,-1.466799774E0,-2.274969177E0,1.682351532E0
1.307013475E1,-1.245709534E0,-2.082020416E0,1.007854156E0
1.308013675E1,-9.386979675E-1,-1.677262115E0,-1.252894592E-1
1.309013775E1,-5.824388123E-1,-1.525328064E0,-7.390132141E-1
1.310013875E1,-4.357438660E-1,-1.865121460E0,-9.779164124E-1
1.311013975E1,6.057902527E-1,-4.038451996E0,-1.887425079E0
1.312014175E1,1.099179245E1,-1.479792755E1,-3.549418945E0
1.313014275E1,2.469654327E1,-3.002037231E1,-9.000633087E0
1.314014375E1,3.163895645E1,-4.584396698E1,-1.527887741E1
1.315014575E1,2.443533646E1,-5.144801331E1,-1.715986588E1
1.316014675E1,1.257759476E1,-4.127861069E1,-1.207748474E1
1.317014775E1,1.053105057E1,-2.586336685E1,-6.934479675E0
1.318014875E1,9.514963531E0,-1.751103561E1,-4.404141541E0
1.319015075E1,7.839797058E0,-1.337438782E1,-2.606529694E0
1.320015175E1,7.086713104E0,-1.093970078E1,-1.174757080E0
1.321015275E1,5.614225159E0,-1.008647507E1,1.364263000E0
1.322015475E1,2.784359894E0,-1.059047699E1,7.544760590E0
1.323015575E1,3.382965088E0,-1.143936172E1,5.198539581E0
1.324015675E1,6.680008850E0,-1.334055817E1,-3.281176758E-1
1.325015875E1,1.220936050E1,-1.635603745E1,-3.071462860E0
1.326015975E1,1.552780975E1,-1.864178421E1,-5.189558258E0
1.327016075E1,1.481708771E1,-1.803898773E1,-6.536457367E0
1.328016175E1,1.222028778E1,-1.444630875E1,-6.365812225E0
1.329016375E1,1.097637451E1,-1.019350250E1,-5.406906281E0
1.330016475E1,9.179810486E0,-8.655750275E0,-4.396357727E0
1.331016575E1,7.931256866E0,-8.641679535E0,-3.705693970E0
1.332016775E1,7.375612335E0,-9.463769989E0,-3.479065247E0
1.333016875E1,6.172115021E0,-1.058433975E1,-3.296744385E0
1.334016975E1,4.404590607E0,-1.117860397E1,-2.938539276E0
1.335017075E1,3.058140564E0,-1.083566711E1,-2.551444244E0
1.336017275E1,2.303559723E0,-9.699529724E0,-2.048190765E0
1.337017375E1,1.990710297E0,-8.433612213E0,-1.591939545E0
1.338017475E1,1.288221130E0,-7.472161560E0,-1.117875366E0
1.339017675E1,7.244934082E-2,-6.864724731E0,7.863148499E-1
1.340017775E1,-5.107379150E-1,-5.830225983E0,2.979853363E0
1.341017875E1,3.348536682E-1,-4.040697327E0,3.424877930E0
1.342018075E1,1.333576813E0,-2.819087677E0,2.570604401E0
1.343018175E1,1.636995850E0,-2.475402374E0,1.345102844E0
1.344018275E1,1.824705505E0,-2.562670898E0,3.430865479E-1
1.345018375E1,2.384990387E0,-2.731519775E0,-3.014730835E-1
1.346018575E1,2.925965424E0,-3.211272125E0,-9.292675781E-1
1.347018675E1,3.453019409E0,-4.102369080E0,-1.527124329E0
1.348018775E1,4.053420868E0,-5.277275848E0,-1.957629089E0
1.349018975E1,4.737348633E0,-6.390510864E0,-2.206860809E0
1.350019075E1,5.172493744E0,-7.271878052E0,-2.371967468E0
1.351019175E1,4.941374359E0,-7.768096161E0,-2.379302216E0
1.352019275E1,4.060007172E0,-7.832312622E0,-2.240690460E0
1.353019475E1,3.288062439E0,-7.519912262E0,-2.323168945E0
