"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.891840831E-1,-6.694977722E0,-1.142214752E1,7.099736023E-1
6.991864583E-1,-8.266559601E0,-1.222896973E1,4.023632813E-1
7.091884585E-1,-1.287367905E1,-1.198871933E1,1.937271423E0
7.191904583E-1,-1.553379730E1,-1.234273315E1,4.833897858E0
7.291924581E-1,-1.623613678E1,-1.160087585E1,6.534212036E0
7.391934581E-1,-1.722752518E1,-1.138562347E1,6.812333679E0
7.491954584E-1,-1.707214828E1,-1.260828094E1,5.968987427E0
7.591974582E-1,-1.414094376E1,-1.447864151E1,2.343376923E0
7.691994584E-1,-1.154399414E1,-1.549906952E1,-1.805695038E0
7.792014582E-1,-1.128084137E1,-1.458521988E1,-4.655019836E0
7.892024582E-1,-1.372585693E1,-1.260334122E1,-3.352727966E0
7.992044585E-1,-1.696212708E1,-1.138771912E1,1.253193970E0
8.092064583E-1,-1.926284271E1,-1.197928894E1,4.155358887E0
8.192084581E-1,-1.959140945E1,-1.354398514E1,3.801494751E0
8.292104583E-1,-1.855421631E1,-1.435185516E1,1.526824951E0
8.392114583E-1,-1.714908829E1,-1.357601852E1,-2.360591125E-1
8.492134581E-1,-1.557870392E1,-1.304372543E1,-1.227746887E0
8.592154584E-1,-1.624242371E1,-1.162078445E1,-1.159039764E0
8.692174582E-1,-1.613315094E1,-9.867480469E0,-8.628057861E-1
8.792194584E-1,-1.559217590E1,-9.259594574E0,-1.084195404E0
8.892214582E-1,-1.608405304E1,-1.024155258E1,-4.809498596E-1
8.992224582E-1,-1.741313919E1,-1.159114609E1,9.235794067E-2
9.092244585E-1,-1.866992569E1,-1.141017242E1,-5.596861267E-1
9.192264583E-1,-2.129262177E1,-9.344468079E0,6.984475708E-1
9.292284581E-1,-1.868369705E1,-8.643475800E0,2.149679718E0
9.392304583E-1,-1.220861206E1,-8.681945801E0,2.745440826E0
9.492314584E-1,-8.066425781E0,-8.954978027E0,2.483934631E0
9.592334582E-1,-6.176605682E0,-8.503217468E0,1.637594604E0
9.692354584E-1,-5.279820557E0,-8.409961395E0,1.196761322E0
9.792374582E-1,-5.651797028E0,-8.699609070E0,3.864962769E-1
9.892394585E-1,-5.757028198E0,-9.602082367E0,-1.442250824E0
9.992414583E-1,-5.471272430E0,-1.016910324E1,-2.499951324E0
1.009242458E0,-4.773124237E0,-1.007509872E1,-3.951033783E0
1.019244459E0,-2.327360229E0,-1.168844376E1,-6.496041412E0
1.029246458E0,-5.457950134E0,-9.988279266E0,-7.247478790E0
1.039248458E0,-3.164120178E0,-1.120105728E1,-8.578211517E0
1.049250458E0,-3.736829224E0,-1.052057236E1,-5.911806335E0
1.059251458E0,-2.417622528E0,-9.155860291E0,-5.245691528E0
1.069253458E0,3.040776672E0,-1.191896439E1,-8.206983490E0
1.079255458E0,2.236199799E0,-1.241323654E1,-8.978628845E0
1.089257458E0,-3.343297577E0,-9.521699524E0,-9.146878967E0
1.099259458E0,-4.137246552E0,-9.894274750E0,-8.409212952E0
1.109260458E0,-5.542374573E0,-1.097382980E1,-8.074808350E0
1.119262458E0,-4.678670654E0,-1.119252502E1,-5.722150726E0
1.129264458E0,-1.371148682E0,-1.085273163E1,-4.760251007E0
1.139266458E0,7.508386230E-1,-1.048315018E1,-4.130660248E0
1.149268458E0,1.858684845E0,-9.714199219E0,-3.172203369E0
1.159270458E0,1.832489319E0,-9.416468353E0,-3.067271576E0
1.169271458E0,5.649252319E-1,-9.191635895E0,-1.285227356E0
1.179273458E0,2.408491516E-1,-8.607550507E0,1.394799500E0
1.189275458E0,-9.999206543E-2,-7.212900696E0,4.239184570E0
1.199277458E0,-1.213975525E0,-5.354215851E0,1.054048096E1
1.209279459E0,-3.722758484E-1,-3.351829834E0,1.167107986E1
1.219280459E0,-1.890568542E-1,-2.643652496E0,6.226751404E0
1.229282458E0,-1.754800873E0,-3.099454651E0,4.993615723E-1
1.239284458E0,-2.976111145E0,-3.038830719E0,-2.498005371E0
1.249286458E0,-5.809119873E0,-4.246519318E0,1.716929626E-1
1.259288458E0,-8.599317627E0,-5.178630981E0,9.755213928E-1
1.269290458E0,-8.638985138E0,-4.838089142E0,9.357041931E-1
1.279291458E0,-6.337820435E0,-3.639980621E0,1.170266418E0
1.289293458E0,-4.167184296E0,-2.734812927E0,9.050180054E-1
1.299295458E0,-2.891387329E0,-2.705923004E0,7.649093628E-2
1.309297458E0,-2.522554321E0,-3.049159241E0,-2.884501648E-1
1.319299459E0,-2.284848633E0,-3.197051697E0,-8.958869934E-1
1.329300458E0,-1.999990997E0,-3.709585876E0,-1.573976898E0
1.339302458E0,-2.852318573E0,-4.793182526E0,-2.823728027E0
1.349304458E0,-3.011737061E0,-4.687951355E0,-4.027674408E0
1.359306458E0,-2.365979919E0,-5.454656982E0,-5.908213806E0
1.369308458E0,-3.136577454E0,-9.050030365E0,-9.767189026E0
1.379309458E0,-2.503543854E0,-8.196654968E0,-7.865842896E0
1.389311458E0,-3.734434204E0,-1.273072632E1,-1.006447083E1
1.399313458E0,-2.306104431E0,-1.276485535E1,-5.952671356E0
1.409315458E0,-7.113208008E-1,-9.103469238E0,-7.426057434E-1
1.419317458E0,-5.146298218E-1,-4.654121704E0,3.690725098E0
1.429319458E0,-1.447938995E0,-3.012036438E0,2.696193237E0
1.439320458E0,-2.920876007E0,-7.003486176E0,-2.322719879E0
1.449322458E0,-4.252357178E0,-1.035516632E1,-5.183421021E0
1.459324458E0,-4.574038239E0,-1.011656250E1,-5.333259430E0
1.469326458E0,-3.017275543E0,-8.644074554E0,-3.686084747E0
1.479328458E0,-2.659220123E0,-9.850415955E0,-4.797822876E0
1.489329458E0,-6.117778015E-1,-1.012584320E1,-5.643863525E0
1.499331458E0,4.125421143E-1,-1.292098068E1,-7.326065369E0
1.509333458E0,-1.850601654E0,-1.485915024E1,-7.815697174E0
1.519335459E0,-5.480403442E0,-1.637115601E1,-7.525001678E0
1.529337458E0,-8.642278290E0,-1.600621490E1,-7.871082001E0
1.539338458E0,-1.031205597E1,-1.353934479E1,-6.649472351E0
1.549340458E0,-8.798253937E0,-1.101529358E1,-3.998634796E0
1.559342458E0,-6.980733490E0,-8.690478058E0,-1.557511139E0
1.569344458E0,-5.805227966E0,-7.624844055E0,-7.499404907E-1
1.579346458E0,-5.594017181E0,-7.596103821E0,-1.312470703E0
1.589347458E0,-5.550607452E0,-7.697293396E0,-2.071841583E0
1.599349458E0,-4.456532593E0,-8.109835510E0,-2.743494873E0
1.609351458E0,-2.641107788E0,-6.948550415E0,-2.872825928E0
1.619353458E0,-3.436254272E0,-6.955885162E0,-2.979553986E0
1.629355458E0,-3.808679810E0,-9.950557709E0,-1.825603638E0
1.639357458E0,-3.629502411E0,-1.335313202E1,-1.930984497E0
1.649358458E0,-3.110082550E0,-1.458147766E1,-5.072202301E0
1.659360458E0,-3.410358124E0,-1.539713150E1,-6.092330933E0
1.669362458E0,-2.093995514E0,-1.531570084E1,-6.098318481E0
1.679364458E0,-1.362167358E-2,-1.345087875E1,-3.280428314E0
1.689366458E0,7.937992859E-1,-1.112800919E1,-2.956352234E-1
1.699366583E0,-4.459226990E-1,-1.127889542E1,-1.191821594E0
1.709368583E0,-1.050216064E0,-1.343171860E1,-2.055974579E0
1.719370583E0,-7.241940308E-1,-1.476185257E1,-2.940036163E0
1.729372583E0,7.396119690E-1,-1.593586121E1,-1.991758118E0
1.739374583E0,2.902164917E0,-1.564052536E1,-3.026705933E-1
1.749375583E0,4.603526917E0,-1.412732208E1,-1.559606781E0
1.759377583E0,6.472689972E0,-1.369681732E1,-4.820276184E0
1.769379583E0,8.081694031E0,-1.532767593E1,-5.376519470E0
1.779381583E0,9.493857422E0,-1.537482788E1,-4.382436676E0
1.789383583E0,9.724228363E0,-1.270243515E1,-8.863069153E0
1.799384583E0,8.455915833E-1,-1.120629639E1,6.163283386E0
1.809386584E0,-3.863914948E0,-5.407205658E0,3.442092133E0
1.819388583E0,-6.422693939E0,-4.510121155E-1,-7.210505676E-1
1.829390583E0,-8.058492279E0,-1.103205872E-1,-9.379495239E-1
1.839392583E0,-1.018616776E1,-1.721420288E0,-1.061293030E0
1.849393583E0,-1.141196869E1,-2.867287445E0,-2.045196991E0
1.859395583E0,-8.071964264E0,-2.368225250E0,-3.996539154E0
1.869397583E0,-6.957980804E0,-1.179247742E0,-1.631906433E0
1.879399583E0,-5.591771851E0,-8.162525940E-1,1.043330383E0
1.889401583E0,-3.579656067E0,1.929487610E-1,3.030597839E0
1.899403583E0,-2.770738220E0,6.625222778E-1,4.751419373E0
1.909404583E0,-3.315156097E0,-2.503843231E0,5.898633728E0
1.919406583E0,-4.345463562E0,-6.024671631E0,4.298461304E0
1.929408583E0,-3.047512665E0,-1.134685410E1,1.326691132E0
1.939410583E0,7.138954468E0,-1.736868164E1,-2.597548370E0
1.949412583E0,1.811413147E1,-2.044268921E1,-7.203470306E0
1.959413583E0,1.705134155E1,-1.868354736E1,-8.493637390E0
1.969415583E0,1.493474304E1,-1.709714630E1,-6.636898499E0
1.979417583E0,8.936566315E0,-1.239362732E1,-2.438429260E-1
1.989419583E0,3.756438446E0,-9.246272278E0,3.317551117E0
1.999421583E0,1.496737518E0,-9.182504883E0,4.000730438E0
2.009422584E0,1.421144714E0,-8.230783997E0,2.143692169E0
2.019424583E0,2.035766602E0,-6.847809906E0,2.091750183E0
2.029426583E0,1.631756744E0,-5.386249237E0,1.161584473E0
2.039428583E0,1.369053040E0,-4.423451385E0,1.098116455E0
2.049430583E0,7.927514648E-1,-4.260140991E0,1.677711182E0
2.059432583E0,-5.035528564E-1,-4.899760895E0,9.547146606E-1
2.069433583E0,-1.486858063E0,-6.196963348E0,-9.734257507E-1
2.079435583E0,-2.008972321E0,-7.237599335E0,-2.809058533E0
2.089437583E0,-6.093827820E-1,-9.273066559E0,-5.350174255E0
2.099439583E0,1.299597473E0,-1.278266830E1,-9.070388031E0
2.109441584E0,2.436782684E0,-1.414214127E1,-9.912836151E0
2.119442584E0,2.315983887E0,-1.383033966E1,-7.816894684E0
2.129444583E0,1.316063232E0,-1.246158600E1,-5.742807770E0
2.139446583E0,-1.253792725E0,-1.039423508E1,-3.521127777E0
2.149448583E0,-3.179837494E0,-9.118138733E0,-2.175575867E0
2.159450583E0,-2.964585114E0,-9.109756165E0,-1.223256226E0
2.169451583E0,-1.647474060E0,-9.890831909E0,-7.223977661E-1
2.179453583E0,-1.185534668E-1,-1.044093796E1,-7.536827087E-1
2.189455583E0,1.301244049E0,-9.161398773E0,-1.657503204E0
2.199457583E0,1.653611298E0,-7.868537292E0,-2.488874359E0
2.209459583E0,1.299747162E0,-7.414082336E0,-2.856659546E0
2.219460583E0,7.405101013E-1,-6.583459625E0,-2.995271301E0
2.229462583E0,2.516267395E-1,-5.498515778E0,-2.723735962E0
2.239464583E0,-4.490661621E-3,-4.554129639E0,-2.163301392E0
2.249466583E0,1.149609375E-1,-3.936663666E0,-2.036664734E0
2.259468583E0,-4.834945679E-2,-3.199895782E0,-1.185085602E0
2.269469583E0,-5.023553467E-1,-2.386337585E0,-8.861572266E-2
2.279471583E0,-5.255570984E-1,-1.755699005E0,8.577163696E-2
2.289473583E0,-3.014730835E-1,-1.261875916E0,9.250762939E-2
2.299475583E0,2.589614868E-2,-8.366102600E-1,1.547781372E-1
2.309477584E0,1.924996948E-1,-6.659651184E-1,-1.995350647E-1
2.319478584E0,-8.322692871E-2,-2.487377472E0,-1.603465576E0
2.329480583E0,7.813751221E-2,-2.309457458E1,-8.330177307E-1
2.339482583E0,6.968009949E-1,-4.702890289E1,-2.019450531E0
2.349484583E0,3.761378174E0,-5.702496597E1,-5.381010132E0
2.359486583E0,5.659880219E0,-4.202406052E1,-5.077591095E0
2.369488583E0,1.687890015E0,-2.258832733E1,-8.610095215E-1
2.379489583E0,-2.390678558E0,-1.500345016E1,5.889053650E0
2.389491583E0,-5.774242401E0,-1.082354233E1,1.163440613E1
2.399493583E0,-6.660399628E0,-8.525970154E0,1.075678116E1
2.409495583E0,-6.423143005E0,-7.006030884E0,7.987539825E0
2.419497584E0,-5.942193146E0,-5.966442719E0,5.990991669E0
2.429498583E0,-4.834346924E0,-5.902974701E0,3.438948669E0
2.439500583E0,-3.035986633E0,-6.135740662E0,1.269959106E0
2.449502583E0,-1.302890625E0,-6.340365143E0,-5.409750366E-1
2.459504583E0,-2.398013306E-1,-6.252497864E0,-2.024989014E0
2.469506583E0,2.481838989E-1,-6.274651794E0,-2.873724060E0
2.479507583E0,2.826123047E-1,-6.979386292E0,-3.498973846E0
2.489509583E0,5.249583435E-1,-7.424410858E0,-4.070335693E0
2.499511583E0,9.554631042E-1,-7.111262054E0,-4.441563721E0
2.509513583E0,1.060843964E0,-6.438111877E0,-4.778063965E0
2.519515583E0,1.181044006E0,-5.696104889E0,-4.732259216E0
2.529516583E0,1.448986816E0,-5.353617096E0,-3.937711487E0
2.539518583E0,1.577270050E0,-5.168452148E0,-2.991229706E0
2.549520583E0,1.286275177E0,-4.980892181E0,-2.660267944E0
2.559522583E0,1.191522217E0,-4.869823151E0,-2.383343811E0
2.569524583E0,1.127305756E0,-4.790039062E0,-2.180964661E0
2.579525583E0,1.017883301E0,-4.977149963E0,-2.168241119E0
2.589527583E0,1.283580780E0,-5.191354523E0,-2.229014740E0
2.599529583E0,1.619182892E0,-5.314698029E0,-1.886976013E0
2.609531583E0,1.006656647E0,-5.684279480E0,-1.014889526E0
2.619533584E0,5.243595886E-1,-6.380930786E0,1.737886047E-1
2.629534583E0,7.096742249E-1,-7.621251526E0,1.716779938E0
2.639536583E0,-5.388793945E-3,-9.423503723E0,1.511706390E0
2.649538583E0,-2.017055511E0,-1.106484055E1,-4.605921936E-1
2.659540583E0,-3.016078033E0,-1.213391739E1,-2.566263428E0
2.669542583E0,-3.554807739E0,-1.316227890E1,-3.914210358E0
2.679543583E0,-4.496948547E0,-1.444166840E1,-4.965025177E0
2.689545583E0,-4.921016693E0,-1.478026428E1,-5.654790802E0
2.699548083E0,-4.849315796E0,-1.343605957E1,-5.169350281E0
2.709550083E0,-4.069587250E0,-1.133487900E1,-4.144581299E0
2.719552083E0,-2.328557739E0,-9.193581848E0,-3.336561584E0
2.729554083E0,-1.061592407E0,-7.783663788E0,-2.906056824E0
2.739555083E0,-1.369053040E0,-9.085356903E0,-3.241060181E0
2.749557083E0,-3.171754303E0,-1.350431763E1,-4.856201477E0
2.759559083E0,-5.302573242E0,-1.876378052E1,-7.206314392E0
2.769561084E0,-7.184459839E0,-2.359633118E1,-9.486073608E0
2.779563083E0,-8.042475586E0,-2.444312027E1,-9.561217346E0
2.789564083E0,-5.303770752E0,-1.712663498E1,-5.132975922E0
2.799566083E0,-1.555714874E0,-1.019529877E1,-1.342109070E0
2.809568083E0,6.134243774E-1,-7.430697784E0,3.242257690E-1
2.819570083E0,2.500699768E0,-6.809040527E0,5.757477264E0
2.829572083E0,4.469256134E0,-6.752757568E0,1.486992783E1
2.839573083E0,2.815644836E0,-6.599925385E0,1.025981461E1
2.849575083E0,1.004261627E0,-6.854695587E0,5.486390991E0
2.859577083E0,3.308120728E-2,-8.009095001E0,1.888173523E0
2.869579083E0,-7.581733704E-1,-9.727820892E0,-1.144819336E0
2.879581083E0,-9.791139221E-1,-1.171134613E1,-2.854264526E0
2.889582083E0,2.981799316E-1,-1.329610062E1,-3.797153778E0
2.899584083E0,1.937870178E0,-1.397344208E1,-4.123325500E0
2.909586083E0,2.591111755E0,-1.354847580E1,-3.760330353E0
2.919588083E0,2.424807587E0,-1.228555206E1,-3.329675903E0
2.929590083E0,2.639161835E0,-1.079061081E1,-2.770588531E0
2.939591083E0,3.025209045E0,-9.563612366E0,-2.120939484E0
2.949593083E0,3.941453705E0,-8.549920349E0,-1.457519073E0
2.959595083E0,4.849315796E0,-7.851472778E0,-8.461903381E-1
2.969597084E0,5.220094757E0,-7.532486115E0,9.759704590E-2
2.979599083E0,4.064497833E0,-7.138804779E0,7.463479614E-1
2.989600083E0,2.720742188E0,-6.583160248E0,1.385818176E0
2.999602083E0,2.438578949E0,-6.181994476E0,1.277593231E0
3.009604083E0,2.716550903E0,-6.522386627E0,9.307644653E-1
3.019606083E0,3.209775238E0,-7.373516693E0,5.628295898E-1
3.029608083E0,3.633693695E0,-7.905061340E0,2.409988403E-1
3.039609083E0,3.305426331E0,-7.957602081E0,-4.146377563E-2
3.049611083E0,2.498005371E0,-7.764054565E0,-4.695735168E-1
3.059613083E0,1.568887482E0,-7.348219299E0,-7.812254333E-1
3.069615083E0,6.798861694E-1,-6.835834808E0,-9.367520142E-1
3.079617083E0,-4.340972900E-2,-6.557264099E0,-1.122815094E0
3.089618083E0,-7.339237976E-1,-6.679859161E0,-1.288071442E0
3.099620083E0,-9.174421692E-1,-7.112010498E0,-1.358425140E0
3.109622083E0,-1.058299255E0,-7.766150208E0,-1.673220520E0
3.119624083E0,-1.052012329E0,-8.564290466E0,-1.732946320E0
3.129626083E0,-7.758366394E-1,-9.102271729E0,-1.733245697E0
3.139627083E0,-1.495390320E-1,-9.167685699E0,-1.401984558E0
3.149629083E0,3.251239014E-1,-9.103169861E0,-4.128414917E-1
3.159631083E0,4.550537109E-2,-9.068142700E0,-7.918533325E-2
3.169633084E0,-5.421725464E-1,-9.074429626E0,-1.092727661E-1
3.179635083E0,-1.173260193E0,-9.099727020E0,-2.423460388E-1
3.189636083E0,-1.734293518E0,-9.228908386E0,-3.867956543E-1
3.199638083E0,-1.893412628E0,-9.463021545E0,-4.433779907E-1
3.209640083E0,-1.924248505E0,-9.686207428E0,-5.014572144E-1
3.219642083E0,-1.534010010E0,-9.966724091E0,-9.487271118E-1
3.229644083E0,-1.252894592E0,-1.041174866E1,-1.108295288E0
3.239645083E0,-8.199948120E-1,-1.096305222E1,-1.675465851E0
3.249647083E0,-6.328839111E-1,-1.182346298E1,-2.386936340E0
3.259649083E0,-4.849914551E-1,-1.223091568E1,-2.993924103E0
3.269651083E0,-2.260299683E-1,-1.188139252E1,-3.433709564E0
3.279653083E0,-2.020797729E-1,-1.135673355E1,-3.703298950E0
3.289654083E0,-3.870950317E-1,-1.112860794E1,-4.106859741E0
3.299656083E0,-5.519023132E-1,-1.116617981E1,-4.653073883E0
3.309658083E0,-5.209167480E-1,-1.109462860E1,-4.966971130E0
3.319660083E0,-2.026785278E-1,-1.080363373E1,-4.780758362E0
3.329662083E0,2.109114075E-1,-1.049183212E1,-4.349355469E0
3.339664083E0,-7.634124756E-2,-1.005234604E1,-3.883075104E0
3.349665083E0,-1.434616699E0,-9.513616333E0,-3.411405945E0
3.359667083E0,-2.380499725E0,-9.531129913E0,-3.031196594E0
3.369669084E0,-2.122586060E0,-1.001387604E1,-2.621049500E0
3.379671083E0,-1.047521667E0,-1.063688049E1,-2.171085205E0
3.389672083E0,4.007167053E-1,-1.141361526E1,-1.883682861E0
3.399674083E0,1.825603638E0,-1.257490036E1,-1.925446014E0
3.409676083E0,2.978356476E0,-1.404184982E1,-2.049238586E0
3.419678083E0,3.650309143E0,-1.550400925E1,-1.118174744E0
3.429680083E0,4.011358337E0,-1.639735153E1,7.076534271E0
3.439682083E0,3.540437622E0,-1.671618851E1,1.443972244E1
3.449683083E0,2.949316864E0,-1.635588776E1,9.703271942E0
3.459685083E0,1.855990448E0,-1.455962311E1,9.521549835E0
3.469687083E0,-1.829196167E-1,-1.393108017E1,7.011120300E0
3.479689084E0,-2.486329651E0,-1.372615631E1,3.537443848E0
3.489691083E0,-4.652026062E0,-1.331960175E1,1.161883850E0
3.499692083E0,-6.412515106E0,-1.316542236E1,-2.200424194E-1
3.509694083E0,-6.550827484E0,-1.182031952E1,-7.900570679E-1
3.519696083E0,-6.261778564E0,-1.026146118E1,-9.645941162E-1
3.529698083E0,-5.831124115E0,-9.150920563E0,-1.292711792E0
3.539700083E0,-5.497917023E0,-8.369395752E0,-1.417701874E0
3.549701083E0,-4.835843811E0,-7.151228943E0,-1.294508057E0
3.559703083E0,-4.121529236E0,-6.107898560E0,-1.050066376E0
3.569705084E0,-3.164269867E0,-5.206024017E0,-1.533560944E0
3.579707083E0,-2.144290924E0,-4.763244781E0,-2.213596802E0
3.589709083E0,-1.388961639E0,-4.541406097E0,-3.165617065E0
3.599710083E0,-1.388213196E0,-5.232818298E0,-3.444337463E0
3.609712083E0,-1.389560394E0,-5.964347076E0,-3.455264740E0
3.619714083E0,-7.596702576E-1,-6.113137665E0,-3.335962830E0
3.629716083E0,1.664538574E-1,-6.337071991E0,-2.774779816E0
3.639718083E0,1.215771790E0,-6.513554993E0,-2.428849182E0
3.649719083E0,1.982776794E0,-6.537205811E0,-2.470312958E0
3.659721083E0,2.585124207E0,-6.386918335E0,-2.623594208E0
3.669723083E0,3.030448151E0,-6.053112488E0,-2.028132477E0
3.679725084E0,3.087329865E0,-5.806724854E0,-1.334325256E0
3.689727083E0,2.580034790E0,-5.825435944E0,-1.084494781E0
3.699728708E0,2.079775085E0,-5.758076019E0,-1.804497528E0
3.709730709E0,1.354084167E0,-6.045328674E0,-1.500779114E0
3.719732708E0,2.383792877E0,-6.910080414E0,1.009800110E0
3.729734708E0,1.922302551E0,-8.580157471E0,1.979184265E0
3.739736708E0,1.501377869E-1,-1.019574783E1,-6.556365967E-2
3.749737708E0,-1.006656647E0,-1.136541550E1,-2.888243866E0
3.759739708E0,-2.883603516E0,-1.296304321E1,-5.352718964E0
3.769741708E0,-4.176315308E0,-1.455588089E1,-6.203549652E0
3.779743708E0,-3.548670502E0,-1.335223389E1,-5.780679016E0
3.789745708E0,-2.861299896E0,-1.056083862E1,-5.200186157E0
3.799746708E0,-2.146386566E0,-8.918304291E0,-4.610113220E0
3.809748708E0,-7.200027466E-1,-7.822882233E0,-3.928879852E0
3.819750709E0,2.821632385E-1,-7.590116272E0,-3.374283142E0
3.829752708E0,-3.790118408E-1,-9.142537994E0,-3.655248871E0
3.839754708E0,-2.190694427E0,-1.243164825E1,-5.013075256E0
3.849755708E0,-3.792812805E0,-1.687111633E1,-7.238796844E0
3.859757708E0,-5.321434021E0,-2.165876038E1,-9.624385986E0
3.869759708E0,-6.978338470E0,-2.523302765E1,-1.076651093E1
3.879761708E0,-6.317313080E0,-2.243369888E1,-8.575816498E0
3.889763708E0,-3.940405884E0,-1.466709961E1,-3.589984589E0
3.899764708E0,-1.649569702E0,-9.807904358E0,-1.540296936E-1
3.909766709E0,1.825903015E0,-8.080496521E0,9.952803040E0
3.919768708E0,5.939798126E0,-7.085066528E0,3.255834457E1
3.929770708E0,3.044967957E0,-5.170697479E0,1.576701233E1
3.939771708E0,1.033301239E0,-3.375630341E0,5.485492859E0
3.949773708E0,3.716770935E-1,-3.683390350E0,1.528321838E-1
3.959775708E0,1.237925720E-1,-5.584886169E0,-3.005899200E0
3.969777708E0,8.939410400E-1,-8.130193176E0,-4.111051025E0
3.979779708E0,2.269730072E0,-1.189112228E1,-4.665647736E0
