"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.691852488E1,6.738986206E-1,-1.073073532E1,1.314266968E0
2.692858788E1,1.997446289E0,-9.330996094E0,1.706451416E-1
2.693865088E1,2.882555695E0,-8.399183807E0,-8.414002991E-1
2.694871488E1,3.109334106E0,-8.278983765E0,-1.979333954E0
2.695877788E1,2.759960632E0,-8.589737549E0,-2.923869781E0
2.696884088E1,2.251168671E0,-8.750353546E0,-2.539918213E0
2.697890388E1,7.475454712E-1,-9.026080170E0,-1.072369995E0
2.698896688E1,-1.285377045E0,-9.250164185E0,9.220825195E-2
2.699902988E1,-2.492317200E0,-8.959917755E0,3.712280273E-1
2.700909288E1,-3.010389862E0,-9.120833130E0,-1.017883301E-2
2.701915588E1,-3.375181274E0,-8.910670166E0,3.820056152E-1
2.702921888E1,-3.188369751E0,-8.299042053E0,4.596940613E-1
2.703928188E1,-2.764600983E0,-7.817942505E0,4.534071350E-1
2.704934488E1,-2.058369598E0,-7.448061676E0,2.740800476E-1
2.705940788E1,-1.242416382E0,-7.175777893E0,4.769082642E-1
2.706947200E1,-3.902384949E-1,-6.871760101E0,7.701484680E-1
2.707953500E1,4.093986511E-1,-6.629563751E0,8.080197144E-1
2.708959800E1,8.421487427E-1,-6.448440399E0,1.046922913E0
2.709966100E1,6.340814209E-1,-6.287375336E0,9.650431824E-1
2.710972400E1,5.740562439E-1,-5.986800385E0,6.128256226E-1
2.711978700E1,5.301974487E-1,-5.669011230E0,2.430944824E-1
2.712985000E1,1.767823792E-1,-5.292244720E0,1.645079041E-1
2.713991300E1,-1.049317932E-1,-4.954097900E0,7.439529419E-2
2.714997600E1,-4.333488464E-1,-4.856201477E0,-1.577719116E-1
2.716003900E1,-6.607260132E-1,-4.821024628E0,-7.858657837E-2
2.717010200E1,-7.752378845E-1,-4.878056030E0,-2.438429260E-1
2.718016500E1,-9.135502625E-1,-5.173242188E0,-6.042933655E-1
2.719022800E1,-1.112785950E0,-5.605094147E0,-8.985813904E-1
2.720029200E1,-1.319655762E0,-6.365363159E0,-1.523831177E0
2.721035500E1,-8.900491333E-1,-6.162984009E0,-1.547781372E0
2.722041800E1,-4.546046448E-1,-5.974525909E0,-1.566342773E0
2.723048100E1,-3.245251465E-1,-6.456673279E0,-2.084864502E0
2.724054400E1,9.699829102E-2,-6.750961304E0,-2.501897278E0
2.725060700E1,7.246430969E-1,-7.148235168E0,-2.740201721E0
2.726067000E1,1.265468445E0,-8.578361206E0,-3.920946350E0
2.727073300E1,1.744472351E0,-1.085976700E1,-6.890022125E0
2.728079600E1,2.930156708E0,-1.352018463E1,-1.256352402E1
2.729085900E1,5.629493408E0,-1.714384918E1,-1.913934952E1
2.730092200E1,9.101523285E0,-1.939022781E1,-2.047801575E1
2.731098500E1,1.157692566E1,-1.805275909E1,-1.668146072E1
2.732104900E1,9.550589447E0,-1.533605850E1,-1.218421280E1
2.733111200E1,4.438120880E0,-1.383213593E1,-1.129835495E1
2.734117500E1,1.289268951E0,-1.144534927E1,-9.566606140E0
2.735123800E1,5.893244934E-1,-9.124874725E0,-6.854246521E0
2.736130100E1,1.410067749E-1,-7.897576904E0,-4.448748779E0
2.737136400E1,-2.068698120E-1,-7.150330811E0,-2.606978760E0
2.738142700E1,-6.780899048E-1,-7.428452454E0,-1.643881531E0
2.739149000E1,-1.229094086E0,-9.204060059E0,-1.742825775E0
2.740155300E1,-1.494791565E0,-1.160222305E1,-1.178648987E0
2.741161600E1,-1.326092377E0,-1.359936996E1,1.913021851E-1
2.742167900E1,-1.094374237E0,-1.514849854E1,1.563199310E0
2.743174200E1,-1.921853485E0,-1.769904465E1,2.905757446E0
2.744180600E1,-3.276237030E0,-2.036215668E1,3.011886749E0
2.745186900E1,-4.466711426E0,-2.039374100E1,1.666933594E0
2.746193200E1,-4.343218231E0,-1.569605988E1,-8.852590942E-1
2.747199500E1,-3.302731934E0,-9.912087708E0,-1.386117554E0
2.748205800E1,-3.709436188E0,-7.252717896E0,6.331832886E-2
2.749212100E1,-4.100273438E0,-4.998106384E0,2.522404633E0
2.750218400E1,-3.403173065E0,-3.366798706E0,4.866679688E0
2.751224700E1,-2.974314880E0,-3.081342316E0,4.857848053E0
2.752231000E1,-2.881657562E0,-3.217109985E0,4.550986176E0
2.753237300E1,-2.020648041E0,-3.304228821E0,4.128265228E0
2.754243600E1,-1.213376770E0,-4.153263245E0,2.775827637E0
2.755249900E1,-7.185058594E-3,-6.642736359E0,2.153571625E0
2.756256200E1,6.155200195E-1,-1.050814819E1,4.021387482E0
2.757262600E1,9.011260986E-1,-1.356104965E1,6.554420013E0
2.758268900E1,1.500629425E0,-1.498144592E1,6.593488770E0
2.759275200E1,2.177970886E0,-1.468356537E1,5.368286591E0
2.760281500E1,3.212469635E0,-1.326376785E1,5.243146820E0
2.761287800E1,4.139042816E0,-1.217612961E1,7.011868744E0
2.762294100E1,4.953499146E0,-1.047207321E1,4.155658264E0
2.763300400E1,5.625152435E0,-9.093440094E0,7.002438354E-1
2.764306700E1,5.923332367E0,-8.369695129E0,-1.156045990E0
2.765313000E1,5.589376831E0,-8.074658661E0,-2.309846649E0
2.766319300E1,5.075794830E0,-7.814799042E0,-3.829037476E0
2.767325600E1,4.181255035E0,-7.755971375E0,-5.294639740E0
2.768331900E1,3.106190643E0,-8.000562744E0,-6.180497589E0
2.769338300E1,2.164049835E0,-8.331674194E0,-6.439608765E0
2.770344600E1,1.442250824E0,-9.040300598E0,-5.782325592E0
2.771350900E1,1.560205536E0,-1.007794281E1,-3.912414093E0
2.772357200E1,1.946851501E0,-1.088880661E1,-1.435215454E0
2.773363500E1,2.089804230E0,-1.108864105E1,9.749226379E-1
2.774369800E1,2.194586334E0,-1.119237534E1,3.844305725E0
2.775376100E1,1.959874420E0,-1.180639847E1,7.387138367E0
2.776382400E1,2.909499664E0,-1.077953384E1,7.246131592E0
2.777388700E1,3.771557007E0,-8.915160828E0,4.641398163E0
2.778395000E1,3.470233612E0,-7.445217590E0,3.448079681E0
2.779401300E1,2.993025970E0,-6.575226746E0,3.452420654E0
2.780407600E1,2.002386017E0,-6.832691345E0,3.253933411E0
2.781413900E1,1.232836304E0,-7.470215607E0,2.931653595E0
2.782420300E1,8.583151245E-1,-8.362510071E0,2.089804230E0
2.783426600E1,-3.403921509E-1,-9.587861938E0,2.750829620E0
2.784432900E1,-1.655706940E0,-1.043420197E1,2.874023438E0
2.785439200E1,-1.818568268E0,-1.029888336E1,-1.002914429E-1
2.786445500E1,-1.750908966E0,-9.785451050E0,-2.630030823E0
2.787451800E1,-1.469943237E0,-9.052575073E0,-3.792363739E0
2.788458100E1,-5.839356995E-1,-8.859027557E0,-3.833378448E0
2.789464400E1,4.034111023E-1,-8.993747406E0,-2.631677399E0
2.790470700E1,1.653760986E0,-9.314979401E0,-1.121916962E0
2.791477000E1,3.054697723E0,-9.711055756E0,-2.975811768E-1
2.792483300E1,4.356989594E0,-1.009111542E1,-4.547543335E-1
2.793489600E1,5.562582550E0,-1.050725006E1,-1.093775482E0
2.794495900E1,6.779701538E0,-1.072085587E1,-1.533860321E0
2.795502300E1,7.602839813E0,-1.062580353E1,-1.560055847E0
2.796508600E1,7.184160461E0,-1.031415161E1,-6.586303711E-1
2.797514900E1,5.887407074E0,-9.994865570E0,1.122815094E0
2.798521200E1,5.125641174E0,-9.759704590E0,2.105970612E0
2.799527500E1,4.821024628E0,-9.643995209E0,1.976489868E0
2.800533800E1,4.627776489E0,-9.843829651E0,1.492097168E0
2.801540100E1,4.404440918E0,-1.017988083E1,1.162632294E0
2.802546400E1,4.021387482E0,-1.044991928E1,8.746311951E-1
2.803552700E1,3.680097198E0,-1.108549759E1,1.408570862E-1
2.804559000E1,3.209176483E0,-1.221280334E1,-1.340462494E0
2.805565300E1,3.311563568E0,-1.346075821E1,-3.269501038E0
2.806571625E1,3.911366272E0,-1.426847855E1,-5.262606354E0
2.807578025E1,4.146527252E0,-1.452878723E1,-6.495592346E0
2.808584325E1,4.484225006E0,-1.455932373E1,-5.943989410E0
2.809590625E1,5.009333038E0,-1.471200623E1,-4.841831360E0
2.810596925E1,5.482948151E0,-1.467069214E1,-3.971690826E0
2.811603225E1,5.410947876E0,-1.443538147E1,-2.893932037E0
2.812609525E1,3.973936157E0,-1.374471771E1,-1.234033813E0
2.813615825E1,2.065105591E0,-1.223899887E1,-1.014290771E0
2.814622125E1,-1.793270874E-1,-1.054631882E1,-6.665638733E-1
2.815628425E1,-5.920188904E-1,-1.001941452E1,6.146218872E-1
2.816634725E1,-3.924838257E-1,-1.056996964E1,1.195563812E0
2.817641025E1,-5.766009521E-1,-1.162811920E1,2.217189331E0
2.818647325E1,-1.850002899E0,-1.333217560E1,4.183350677E0
2.819653625E1,-3.218606873E0,-1.522034912E1,5.165608063E0
2.820660025E1,-3.852688293E0,-1.771161850E1,5.196144562E0
2.821666325E1,-2.549947357E0,-1.908426407E1,4.634213104E0
2.822672625E1,-2.586321716E0,-1.902079605E1,3.969295807E0
2.823678925E1,-2.641856232E0,-1.789363998E1,2.956052856E0
2.824685225E1,-1.479373627E0,-1.454794739E1,8.222401428E-1
2.825691525E1,-2.516267395E-1,-1.159997772E1,-4.628375244E-1
2.826697825E1,6.411167908E-1,-9.580976257E0,-6.863227844E-1
2.827704125E1,1.223256226E0,-8.269104309E0,-9.620494080E-1
2.828710425E1,1.832189941E0,-7.444169769E0,-5.963598633E-1
2.829716725E1,2.033371582E0,-7.644902344E0,1.366807709E0
2.830723025E1,2.637515259E0,-7.689359894E0,3.112327881E0
2.831729325E1,3.178041229E0,-7.111860809E0,3.298989716E0
2.832735725E1,3.271896057E0,-6.752308502E0,2.517015839E0
2.833742025E1,2.861599274E0,-6.842121735E0,1.535207520E0
2.834748325E1,2.347717896E0,-7.314838715E0,1.043480072E0
2.835754625E1,1.753902740E0,-7.622149658E0,1.155447235E0
2.836760925E1,1.255888367E-1,-8.171806641E0,7.891589355E-1
2.837767225E1,-1.242416382E0,-8.557105408E0,4.071533203E-2
2.838773525E1,-1.698068848E0,-8.314310303E0,-2.832110596E-1
2.839779825E1,-1.754950562E0,-7.993677063E0,-4.760101318E-2
2.840786125E1,-1.657952271E0,-7.597900085E0,1.421144714E0
2.841792425E1,-1.095272369E0,-7.170538788E0,2.599943390E0
2.842798725E1,-7.786807251E-1,-6.919510803E0,3.128194885E0
2.843805025E1,-3.864962769E-1,-6.342161407E0,3.309767303E0
2.844811325E1,-3.975732422E-1,-5.908064117E0,2.631827087E0
2.845817725E1,-8.719367981E-1,-5.670208740E0,2.035916290E0
2.846824025E1,-1.142274628E0,-5.491031342E0,1.725461884E0
2.847830325E1,-1.294208679E0,-5.178780670E0,1.753603363E0
2.848836625E1,-1.390159149E0,-4.835993500E0,1.565744019E0
2.849842925E1,-1.570833435E0,-4.791086884E0,1.207089844E0
2.850849225E1,-1.504671021E0,-4.841232605E0,6.858737183E-1
2.851855525E1,-1.193318481E0,-4.855902100E0,1.706451416E-1
2.852861825E1,-6.831793213E-1,-4.831652527E0,-8.116122437E-1
2.853868125E1,1.095721436E-1,-4.875361633E0,-1.237626343E0
2.854874425E1,9.147477722E-1,-4.979544983E0,-1.057251434E0
2.855880725E1,1.140927429E0,-5.469027100E0,-1.947150879E0
2.856887025E1,1.325792999E0,-6.167474670E0,-2.819686432E0
2.857893425E1,1.707798615E0,-7.416926422E0,-3.787424011E0
2.858899725E1,1.804497528E0,-9.164691925E0,-6.397995300E0
2.859906025E1,2.359094238E0,-1.118040024E1,-1.168230652E1
2.860912325E1,2.444117432E0,-1.433823349E1,-1.807685898E1
2.861918625E1,2.564018097E0,-1.672861267E1,-1.924128754E1
2.862924925E1,3.211421814E0,-1.642953461E1,-1.360430969E1
2.863931225E1,4.681365051E0,-1.477188171E1,-9.487570496E0
2.864937525E1,4.541555786E0,-1.351045486E1,-1.107965973E1
2.865943825E1,3.811374207E0,-1.172990753E1,-9.181906128E0
2.866950125E1,2.996319122E0,-1.065169968E1,-7.798782349E0
2.867956425E1,1.317859497E0,-1.127230911E1,-7.898175659E0
2.868962725E1,9.277706909E-1,-1.066786606E1,-7.895181885E0
2.869969025E1,1.184935913E0,-1.009635452E1,-5.147046661E0
2.870975425E1,1.402882690E0,-9.293274536E0,-3.064128113E0
2.871981725E1,7.194039917E-1,-8.373287659E0,-2.396965485E0
2.872988025E1,-8.761280823E-1,-8.384514313E0,-2.352807312E0
2.873994325E1,-2.335892487E0,-1.010593460E1,-3.082090759E0
2.875000625E1,-2.492616577E0,-1.293086014E1,-3.113974457E0
2.876006925E1,-1.210083618E0,-1.567315750E1,-1.187630310E0
2.877013225E1,4.848417664E-1,-1.718441483E1,6.432124329E-1
2.878019525E1,2.184706879E0,-1.636995850E1,1.185534668E0
2.879025825E1,2.398162994E0,-1.268552032E1,4.052073669E-1
2.880032125E1,-2.409988403E-2,-9.130712585E0,9.547146606E-1
2.881038425E1,-1.858684845E0,-6.546785889E0,1.268312531E0
2.882044725E1,-3.935166779E0,-5.214406586E0,1.794767761E0
2.883051125E1,-6.067183228E0,-5.328918457E0,3.424877930E0
2.884057425E1,-6.099515991E0,-6.125262451E0,3.213517456E0
2.885063725E1,-4.179907837E0,-6.630461884E0,2.089055786E0
2.886070025E1,-2.055076447E0,-7.772586823E0,2.695295105E0
2.887076325E1,-1.061891785E0,-9.690099335E0,3.155438232E0
2.888082625E1,-3.739224243E-1,-1.024589355E1,2.655328217E0
2.889088925E1,2.293231201E-1,-1.069106781E1,2.486179962E0
2.890095225E1,8.147557068E-1,-1.121587646E1,3.138822784E0
2.891101525E1,1.578168182E0,-1.190713898E1,3.385210419E0
2.892107825E1,2.387984161E0,-1.221998840E1,4.240382080E0
2.893114125E1,2.339634705E0,-1.218062027E1,4.941973114E0
2.894120425E1,1.779948578E0,-1.255783585E1,3.977678375E0
2.895126825E1,1.396446075E0,-1.227672043E1,2.630330200E0
2.896133125E1,1.444047089E0,-1.135733231E1,1.941163330E0
2.897139425E1,1.836081848E0,-1.031340317E1,1.621128845E0
2.898145725E1,2.203417969E0,-9.696236572E0,1.205892334E0
2.899152025E1,2.500550079E0,-9.302555237E0,7.595205688E-1
2.900158325E1,2.761307831E0,-8.827143860E0,-7.828720093E-2
2.901164625E1,2.519111481E0,-8.624016266E0,-9.729766846E-1
2.902170925E1,2.523901520E0,-8.085585938E0,-1.656754761E0
2.903177225E1,2.663561096E0,-7.648345184E0,-2.351160736E0
2.904183525E1,2.490371246E0,-7.928113403E0,-2.910996552E0
2.905189825E1,2.256557465E0,-8.513545990E0,-2.762205963E0
2.906196125E1,1.965712280E0,-9.313632202E0,-1.958078156E0
2.907202538E1,1.400936737E0,-1.032328262E1,-1.523232422E0
2.908208938E1,1.197360077E0,-1.077878540E1,-8.228388977E-1
2.909215238E1,1.502874756E0,-1.053778656E1,1.851649475E-1
2.910221538E1,2.284399567E0,-1.006656647E1,1.270557861E0
2.911227838E1,3.306474152E0,-9.283694458E0,2.783312073E0
2.912234138E1,4.058659973E0,-8.540939026E0,3.851790161E0
2.913240438E1,4.177812195E0,-7.915389862E0,2.555934906E0
2.914246738E1,3.849395142E0,-7.239694977E0,1.022523651E0
2.915253038E1,2.773282928E0,-7.395071869E0,3.848497009E-1
2.916259338E1,7.679031372E-1,-8.728798370E0,-3.367996216E-2
2.917265638E1,-1.218915253E0,-9.960586853E0,-4.680766296E-1
2.918271938E1,-2.801424408E0,-1.076112213E1,-9.904902649E-1
2.919278238E1,-3.128494263E0,-1.040785675E1,-8.422984314E-1
2.920284638E1,-1.837429047E0,-9.517508240E0,-1.268611908E0
2.921290938E1,-1.127156067E-1,-9.177864532E0,-1.641636200E0
2.922297237E1,1.389111328E0,-9.250014496E0,-1.498683472E0
2.923303538E1,2.895428925E0,-9.430389404E0,-1.396895142E0
2.924309838E1,4.600533142E0,-9.778864746E0,-1.483714600E0
2.925316138E1,6.089935913E0,-1.001597168E1,-1.700014801E0
2.926322438E1,7.189399567E0,-1.019484970E1,-2.179916840E0
2.927328737E1,7.931107178E0,-1.046922913E1,-2.639910278E0
2.928335038E1,8.294701080E0,-1.044707520E1,-1.822759552E0
2.929341338E1,7.717950439E0,-1.069121750E1,3.406915283E-1
2.930347638E1,7.061116333E0,-1.093401260E1,2.282603302E0
2.931353938E1,6.973099365E0,-1.099343903E1,3.114573212E0
2.932360337E1,6.761289825E0,-1.103654938E1,3.340453491E0
2.933366638E1,5.931415558E0,-1.108070755E1,2.607727203E0
2.934372938E1,4.993016968E0,-1.082219513E1,1.339264984E0
2.935379238E1,4.113595734E0,-1.073298065E1,-3.760180664E-1
2.936385538E1,3.359613647E0,-1.098296082E1,-2.695744171E0
2.937391838E1,2.796185303E0,-1.209350143E1,-6.006708984E0
2.938398138E1,2.307152252E0,-1.315838699E1,-9.033564606E0
2.939404438E1,2.539169769E0,-1.381073044E1,-9.510023804E0
2.940410738E1,3.764970703E0,-1.412627426E1,-7.385491791E0
2.941417038E1,4.375401306E0,-1.445753540E1,-4.797523499E0
2.942423338E1,4.687202911E0,-1.472577759E1,-3.964505768E0
2.943429638E1,3.791914673E0,-1.457099945E1,-2.875370636E0
2.944435938E1,1.382225647E0,-1.368888382E1,3.249742126E-1
2.945442338E1,8.607101440E-2,-1.249556534E1,1.146316223E0
2.946448638E1,-9.565109253E-2,-1.105825424E1,-1.631607056E-2
2.947454938E1,-1.101110229E0,-1.046533722E1,7.179071045E-1
2.948461238E1,-3.223247223E0,-1.199755096E1,2.202669525E0
2.949467538E1,-3.521277466E0,-1.446531921E1,5.335654449E0
2.950473838E1,-4.323908386E0,-1.690030563E1,8.801996155E0
2.951480138E1,-5.385051727E0,-1.916689224E1,8.190368042E0
2.952486438E1,-5.249284058E0,-1.916629349E1,5.936654663E0
2.953492738E1,-4.675676880E0,-1.806518326E1,3.685635681E0
2.954499038E1,-3.146157532E0,-1.557720703E1,7.770341492E-1
2.955505338E1,-2.535128174E0,-1.383048935E1,-1.026116180E0
2.956511638E1,-1.475032654E0,-1.206446182E1,-2.083666992E0
2.957518038E1,2.198927307E-1,-9.693392487E0,-2.550396423E0
2.958524338E1,1.382075958E0,-8.274493103E0,-2.016756134E0
2.959530638E1,2.724334717E0,-7.670648804E0,-1.134191437E0
2.960536938E1,3.998934174E0,-7.241640930E0,5.780978394E-1
2.961543237E1,4.428989868E0,-6.921756134E0,1.188827820E0
2.962549538E1,4.516408081E0,-6.247258759E0,1.006506958E0
2.963555838E1,3.816014557E0,-6.280190277E0,1.294058990E0
2.964562138E1,2.603535919E0,-6.553072815E0,2.012115784E0
2.965568438E1,7.366181946E-1,-6.446644135E0,1.908082123E0
2.966574737E1,-1.366358643E0,-6.594237213E0,8.428971863E-1
2.967581038E1,-2.616259460E0,-6.732699280E0,-9.535171509E-2
2.968587338E1,-3.159180450E0,-6.876550140E0,-1.721420288E-1
2.969593638E1,-3.390299835E0,-6.848558350E0,6.930587769E-1
2.970600038E1,-2.793790283E0,-6.837481384E0,1.363664246E0
2.971606338E1,-1.897603912E0,-6.637646942E0,1.557361450E0
2.972612638E1,-9.545649719E-1,-6.509214020E0,1.537901917E0
2.973618938E1,-3.305126953E-1,-6.447991333E0,2.163002014E0
2.974625238E1,2.294728088E-1,-6.190526733E0,2.105671234E0
2.975631538E1,3.849993896E-1,-6.172863464E0,1.807341614E0
2.976637838E1,2.888992310E-1,-5.993835754E0,1.730850677E0
2.977644138E1,-4.430786133E-2,-5.682483215E0,1.363514557E0
2.978650438E1,-5.049000549E-1,-5.478008423E0,1.046773224E0
2.979656738E1,-8.017327881E-1,-5.281916199E0,9.125024414E-1
2.980663038E1,-8.891510010E-1,-5.155429230E0,9.198371887E-1
2.981669338E1,-8.508306885E-1,-5.207371216E0,8.478369141E-1
2.982675738E1,-7.385641479E-1,-5.262007599E0,5.348377991E-1
2.983682038E1,-7.334747314E-1,-5.320386200E0,2.139051819E-1
2.984688338E1,-6.548881531E-1,-5.294340363E0,-1.088237000E-1
2.985694638E1,-5.679190063E-1,-5.326074371E0,-7.265890503E-1
2.986700938E1,-7.629634094E-1,-5.568270721E0,-1.183139648E0
2.987707238E1,-8.713380432E-1,-5.947731628E0,-1.722168732E0
2.988713538E1,-1.051263885E0,-6.697522430E0,-2.830014954E0
2.989719838E1,-9.372010803E-1,-7.876321106E0,-4.570894775E0
2.990726138E1,-6.704557800E-1,-1.029768585E1,-9.147328033E0
2.991732438E1,-8.833131409E-1,-1.523741364E1,-1.804557404E1
2.992738738E1,1.166973267E0,-2.079715210E1,-2.596410736E1
2.993745038E1,7.243886261E0,-2.338886261E1,-2.232727020E1
2.994751438E1,1.289867706E1,-2.147718796E1,-1.384695511E1
2.995757737E1,1.457189758E1,-1.781250870E1,-9.292825470E0
2.996764038E1,1.159249329E1,-1.445573914E1,-9.508676605E0
2.997770338E1,6.666686554E0,-1.199380875E1,-9.180858307E0
2.998776638E1,2.059267731E0,-1.127036316E1,-8.319399719E0
2.999782938E1,4.700225830E-2,-9.427545319E0,-6.980134735E0
3.000789237E1,-1.189725952E0,-7.601791992E0,-4.443060608E0
3.001795538E1,-1.557511139E0,-5.987548828E0,-2.682721252E0
3.002801838E1,-1.897454224E0,-5.495971069E0,-2.405198364E0
3.003808138E1,-1.782942352E0,-5.972280579E0,-2.789149933E0
3.004814438E1,-1.257534943E0,-8.008047180E0,-2.118095398E0
3.005820737E1,-3.140469360E-1,-1.105795486E1,3.387455750E-1
3.006827050E1,4.379891968E-1,-1.455109085E1,2.197280731E0
3.007833350E1,1.146765289E0,-1.632804565E1,2.477797394E0
3.008839650E1,1.019230499E0,-1.622341324E1,7.521858215E-1
3.009845950E1,-5.583389282E-2,-1.497336273E1,-9.395960999E-1
3.010852250E1,-1.434167633E0,-1.107292374E1,-1.389111328E0
3.011858550E1,-2.602937164E0,-6.985523529E0,-3.517684937E-2
3.012864850E1,-3.761827240E0,-5.455106049E0,3.257226562E0
3.013871150E1,-4.879403229E0,-5.613776093E0,5.511688385E0
3.014877450E1,-5.079387360E0,-6.670129395E0,5.719456329E0
3.015883750E1,-4.781656494E0,-8.669521637E0,5.331014099E0
3.016890050E1,-3.915108490E0,-1.061787003E1,4.062102814E0
3.017896350E1,-2.491868134E0,-1.136810989E1,3.149750061E0
3.018902650E1,-1.369502106E0,-1.149205215E1,2.871329041E0
3.019909050E1,-7.409591675E-1,-1.164099243E1,3.238964539E0
3.020915350E1,5.364843750E-1,-1.163006516E1,3.629502411E0
3.021921650E1,1.315464478E0,-1.143262573E1,4.315226440E0
3.022927950E1,1.129700775E0,-1.168964127E1,5.332361298E0
3.023934250E1,7.291337585E-1,-1.179996185E1,5.225782928E0
3.024940550E1,6.589297485E-1,-1.143876297E1,4.085753632E0
3.025946850E1,4.128414917E-1,-1.107591751E1,2.605631561E0
3.026953150E1,4.686753845E-1,-1.053269714E1,1.527274017E0
3.027959450E1,1.404379578E0,-9.851014709E0,3.362158356E0
3.028965750E1,2.605481873E0,-9.249565430E0,4.021237793E0
3.029972050E1,3.580254822E0,-8.331674194E0,1.409319305E0
3.030978350E1,4.220473480E0,-7.794890442E0,-4.399351501E-1
3.031984750E1,4.450545044E0,-7.525001678E0,-1.835932159E0
3.032991050E1,4.309238892E0,-7.205116882E0,-2.640209656E0
3.033997350E1,3.622017975E0,-7.538174286E0,-2.677482147E0
3.035003650E1,2.889291687E0,-8.525072021E0,-2.021396484E0
3.036009950E1,2.348616028E0,-9.716594238E0,-1.055754547E0
3.037016250E1,2.148631897E0,-1.071621552E1,-4.061054993E-1
3.038022550E1,2.367776184E0,-1.079540085E1,-3.457809448E-2
3.039028850E1,2.810405731E0,-9.905202026E0,5.583389282E-2
3.040035150E1,3.314707031E0,-9.505832520E0,-2.365081787E-2
3.041041450E1,4.012406158E0,-9.306746521E0,-9.954299927E-2
3.042047750E1,4.021237793E0,-8.823251953E0,-1.871258698E0
3.043054050E1,3.541784821E0,-8.377778320E0,-2.452200623E0
3.044060450E1,2.298919373E0,-9.032516785E0,-1.388961639E0
3.045066750E1,9.812095642E-1,-1.026984375E1,-5.023553467E-1
3.046073050E1,3.579057312E-1,-1.057610687E1,-3.224295044E-1
3.047079350E1,3.698808289E-1,-1.003228775E1,-2.510279846E-1
3.048085650E1,1.039438477E0,-9.568701782E0,-1.712438965E-1
3.049091950E1,1.933978271E0,-9.082812195E0,1.335223389E-1
3.050098250E1,2.653082886E0,-8.709039459E0,2.826123047E-1
3.051104550E1,2.808908844E0,-8.489146729E0,1.372645569E-1
3.052110850E1,2.442470856E0,-8.467441864E0,-3.873944092E-1
3.053117150E1,1.857487335E0,-8.769663391E0,-1.018182678E0
3.054123450E1,1.546284485E0,-9.023086395E0,-1.516646118E0
3.055129750E1,1.566791840E0,-9.189390564E0,-1.857786713E0
3.056136150E1,1.678160248E0,-9.974657593E0,-2.006577301E0
3.057142450E1,2.320175171E0,-1.066711761E1,-1.821112976E0
3.058148750E1,3.410058746E0,-1.128967300E1,-1.390458527E0
3.059155050E1,4.410129089E0,-1.167063080E1,-6.039939880E-1
3.060161350E1,5.261708221E0,-1.192091034E1,1.914518738E-1
3.061167650E1,5.576952667E0,-1.202838684E1,8.937913513E-1
3.062173950E1,5.483247528E0,-1.195459030E1,1.198707275E0
3.063180250E1,5.245541840E0,-1.186567520E1,8.358618164E-1
3.064186550E1,5.219046936E0,-1.167961212E1,-2.565664673E-1
3.065192850E1,5.613925781E0,-1.177676010E1,-1.393901367E0
3.066199150E1,5.883515167E0,-1.257310410E1,-2.396815796E0
3.067205450E1,5.664520569E0,-1.357661728E1,-3.553460541E0
3.068211750E1,5.102589111E0,-1.430709824E1,-5.244643707E0
3.069218150E1,4.726571045E0,-1.484163666E1,-6.699468384E0
3.070224450E1,4.331542511E0,-1.539114395E1,-6.846762085E0
3.071230750E1,3.658691711E0,-1.585637650E1,-5.744454346E0
3.072237050E1,2.535876617E0,-1.586041809E1,-4.398453369E0
3.073243350E1,5.433700562E-1,-1.533980072E1,-3.825444946E0
3.074249650E1,-1.213825836E0,-1.410352158E1,-4.327201538E0
3.075255950E1,-1.388961639E0,-1.074256073E1,-5.282365265E0
3.076262250E1,-1.515298920E0,-8.915909271E0,-5.369184723E0
3.077268550E1,-2.416574707E0,-1.152094208E1,-1.741777954E0
3.078274850E1,-1.623673553E0,-1.194231583E1,3.241060181E0
3.079281150E1,-1.309776306E0,-1.140717865E1,7.395970001E0
3.080287450E1,-1.110540619E0,-1.148037643E1,8.932524719E0
3.081293850E1,-2.796334991E0,-1.195848221E1,9.818532257E0
3.082300150E1,-4.531227264E0,-1.136017639E1,7.889793091E0
3.083306450E1,-6.168672180E0,-1.169577850E1,4.818779297E0
3.084312750E1,-4.836741943E0,-1.232656677E1,3.626658325E0
3.085319050E1,-2.734663239E0,-1.368574036E1,1.015937347E0
3.086325350E1,-1.314117279E0,-1.362272141E1,1.182540894E-2
3.087331650E1,8.663983154E-1,-1.211490692E1,-6.945556641E-2
3.088337950E1,2.822380829E0,-1.178648987E1,-2.334096222E0
3.089344250E1,4.202660522E0,-1.171793243E1,-4.080813904E0
3.090350550E1,5.775589600E0,-1.120599701E1,-3.436703339E0
3.091356850E1,7.332352295E0,-1.040965302E1,-1.061742096E0
3.092363150E1,7.228318634E0,-9.832902374E0,9.198371887E-1
3.093369550E1,5.453609161E0,-9.561367035E0,1.227148132E0
3.094375850E1,2.687810669E0,-9.660910034E0,3.463796997E-1
3.095382150E1,7.664062500E-1,-9.377698975E0,-4.361929321E-1
3.096388450E1,-1.630110168E-1,-8.749305725E0,2.888992310E-2
3.097394750E1,-6.484515381E-1,-8.034691772E0,4.800517273E-1
3.098401050E1,-8.005352783E-1,-7.585026855E0,6.126759338E-1
